// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DFA
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
50256	-49.0000	-9.237542	-1.301427	2.886342	-0.005478	-0.370552	-0.054640	0.739087	0.166864	0.578084	-0.302861
50257	-50.0000	-9.035796	-1.312196	2.789499	-0.038983	-0.368658	-0.272702	0.738561	0.166703	0.578555	-0.303334
50258	-49.0000	-9.084131	-1.144308	2.721098	0.024397	-0.187288	-0.262841	0.737870	0.166898	0.579109	-0.303850
50259	-49.0000	-9.348722	-1.324176	2.799633	-0.051146	-0.307852	0.030715	0.737101	0.167067	0.579842	-0.304227
50260	-50.0000	-9.671648	-1.372060	2.867365	-0.056045	-0.307806	0.363126	0.736258	0.167336	0.580548	-0.304775
50261	-50.0000	-9.507731	-1.171667	2.873935	0.118967	-0.202786	0.186010	0.735472	0.167508	0.581083	-0.305556
50262	-49.0000	-9.324029	-1.092746	2.693124	0.076454	-0.076966	-0.046791	0.734813	0.167211	0.581590	-0.306338
50263	-49.0000	-9.160049	-0.911593	2.248371	-0.102079	0.294671	-0.341923	0.734197	0.166661	0.582132	-0.307086
50264	-50.0000	-9.265644	-0.775981	1.927258	-0.249520	0.627607	-0.341023	0.733594	0.165724	0.582954	-0.307472
50265	-50.0000	-9.181781	-0.784840	1.793072	-0.320116	0.692718	-0.455670	0.733168	0.164011	0.583978	-0.307467
50266	-49.0000	-8.786423	-1.031939	1.660834	-0.498725	0.499902	-0.839073	0.732848	0.161448	0.585259	-0.307148
50267	-49.0000	-8.422703	-1.112539	1.375776	-0.691648	0.534630	-1.250672	0.732642	0.158613	0.586462	-0.306821
50268	-50.0000	-7.849118	-0.985927	1.055409	-0.761096	0.691998	-1.898371	0.732530	0.155874	0.587454	-0.306594
50269	-50.0000	-7.508758	-1.005970	0.727657	-0.961997	0.799318	-2.305458	0.732373	0.152987	0.588552	-0.306319
50270	-49.0000	-7.367506	-1.196693	0.802834	-0.979128	0.590958	-2.393205	0.732091	0.149365	0.590209	-0.305592
50271	-49.0000	-7.238439	-1.395385	0.827252	-1.032025	0.408051	-2.478201	0.731643	0.145088	0.592360	-0.304562
50272	-50.0000	-6.589366	-1.558353	1.085239	-0.818446	-0.019737	-3.004198	0.731454	0.140245	0.594279	-0.303544
50273	-50.0000	-6.432800	-1.589079	1.166149	-0.719833	-0.104329	-3.124132	0.731517	0.135158	0.595839	-0.302640
50274	-50.0000	-6.429979	-1.858762	0.984763	-0.992918	-0.183647	-3.123173	0.731993	0.129607	0.597026	-0.301575
50275	-52.0000	-7.620494	-2.288395	0.646898	-1.604448	0.035326	-1.992750	0.732097	0.123965	0.598655	-0.300464
50276	-54.0000	-8.158434	-2.599117	0.770630	-1.694507	-0.087768	-1.384760	0.732089	0.118128	0.600481	-0.299189
50277	-55.0000	-8.300961	-2.824791	1.357348	-1.304029	-0.502064	-1.050565	0.731359	0.113012	0.602780	-0.298325
50278	-55.0000	-8.097005	-2.076729	2.112917	-0.184206	-0.323730	-1.198765	0.730569	0.109194	0.604405	-0.298394
50279	-54.0000	-7.823006	-1.798024	2.159141	0.083282	-0.169204	-1.502552	0.729999	0.105049	0.606002	-0.298039
50280	-52.0000	-8.247985	-1.884131	1.891403	-0.175416	0.062184	-1.145409	0.729459	0.101009	0.607850	-0.296994
50281	-51.0000	-8.414755	-2.080893	1.617471	-0.477315	0.113550	-1.008512	0.728996	0.097215	0.609999	-0.294982
50282	-50.0000	-9.272199	-2.937808	1.444738	-1.098864	-0.226900	-0.043742	0.727830	0.094418	0.612785	-0.292992
50283	-50.0000	-10.492515	-3.231660	1.866473	-0.924775	-0.308512	1.280976	0.725962	0.093549	0.615401	-0.292418
50284	-58.0000	-10.775761	-2.086274	2.713383	0.444658	0.273275	1.481529	0.723842	0.094890	0.617195	-0.293459
50285	-50.0000	-10.315199	-0.587132	3.002524	1.576263	1.174157	0.765574	0.721806	0.096321	0.619189	-0.293807
50286	-51.0000	-9.497016	-0.628720	3.034777	1.679831	0.836887	-0.000658	0.720146	0.096793	0.621691	-0.292440
50287	-51.0000	-8.899657	-1.297813	2.650183	1.070150	0.265336	-0.501629	0.719181	0.097155	0.623851	-0.290085
50288	-52.0000	-9.571058	-2.378518	2.090743	0.023398	-0.193484	0.266757	0.717793	0.098506	0.626315	-0.287748
50289	-52.0000	-11.249209	-3.044681	2.176013	-0.304557	-0.375556	2.032786	0.716283	0.101700	0.628204	-0.286278
50290	-52.0000	-11.753575	-2.785488	2.787552	0.330396	-0.427729	2.572094	0.715420	0.106998	0.628476	-0.285909
50291	-52.0000	-11.221639	-2.164835	2.896694	0.739435	-0.227644	1.951781	0.715272	0.113370	0.627464	-0.286047
50292	-52.0000	-10.233176	-0.737571	3.673741	2.131865	0.166513	0.872996	0.717033	0.119879	0.624451	-0.285576
50293	-53.0000	-9.146751	-0.611770	3.039627	1.609045	0.240546	-0.292830	0.721168	0.124615	0.619894	-0.283054
50294	-53.0000	-9.247321	-0.870845	1.956477	0.411290	0.565697	-0.346563	0.726269	0.128463	0.614960	-0.279026
50295	-54.0000	-9.340123	-1.779538	0.991571	-1.060552	0.290306	-0.316574	0.731914	0.131165	0.610250	-0.273301
50296	-55.0000	-9.088513	-1.752601	1.340084	-0.884527	-0.006636	-0.502276	0.736948	0.134260	0.606104	-0.267431
50297	-56.0000	-9.530370	-2.022163	2.447908	-0.314094	-0.786858	0.196771	0.741530	0.137438	0.602410	-0.261429
50298	-57.0000	-10.342028	-3.003506	2.701782	-0.897602	-1.647107	1.130655	0.745640	0.141557	0.598542	-0.256377
50299	-57.0000	-11.525895	-2.568014	2.843887	-0.893999	-1.212942	2.239442	0.749700	0.147409	0.593481	-0.252984
50300	-56.0000	-12.209230	-1.462161	2.363485	-0.992976	-0.020179	2.669226	0.753586	0.153572	0.588460	-0.249477
50301	-56.0000	-12.954992	-1.770660	2.318810	-1.519415	-0.231716	3.377381	0.756630	0.158499	0.584941	-0.245425
50302	-55.0000	-12.475335	-1.735406	2.964614	-1.013077	-0.743030	3.065764	0.757641	0.163367	0.583021	-0.243674
50303	-54.0000	-11.649278	0.321275	4.036511	1.107127	0.165619	2.469360	0.756581	0.167738	0.582592	-0.245022
50304	-54.0000	-11.599387	2.467117	5.167390	3.249667	1.266446	2.644029	0.754729	0.169731	0.583650	-0.246836
50305	-54.0000	-11.190907	2.261896	4.876785	3.039940	1.166801	2.167818	0.753093	0.168700	0.585761	-0.247540
50306	-54.0000	-10.435142	1.273758	4.311376	2.242460	0.549851	1.312557	0.751663	0.165946	0.588334	-0.247643
50307	-54.0000	-9.809730	-0.177345	3.450828	0.929560	-0.255837	0.542992	0.750019	0.161995	0.591564	-0.247551
50308	-54.0000	-9.610202	-0.935029	2.941179	0.220755	-0.607731	0.260142	0.747896	0.158787	0.594761	-0.248391
50309	-54.0000	-9.529012	-0.594191	3.065273	0.604443	-0.376863	0.189476	0.746019	0.157399	0.596868	-0.249859
50310	-54.0000	-9.301391	-0.726417	2.730347	0.339961	-0.336398	-0.103436	0.745054	0.157254	0.597649	-0.250961
50311	-54.0000	-9.232343	-1.184524	2.042122	-0.451409	-0.359356	-0.300768	0.744900	0.157423	0.597706	-0.251175
50312	-54.0000	-9.323776	-1.395053	1.602992	-0.947786	-0.286253	-0.301206	0.745490	0.157510	0.597218	-0.250531
50313	-54.0000	-9.630413	-1.255040	1.502108	-1.019053	-0.069138	-0.038588	0.746361	0.157426	0.596720	-0.249173
50314	-54.0000	-10.062216	-1.208520	1.996320	-0.676205	-0.225859	0.491958	0.746918	0.157282	0.596625	-0.247818
50315	-54.0000	-9.582791	-1.006681	2.697023	0.084568	-0.526114	0.178972	0.746541	0.157629	0.597049	-0.247715
50316	-54.0000	-9.383615	-0.489399	3.169518	0.808931	-0.387483	0.063192	0.745240	0.158038	0.598023	-0.249017
50317	-55.0000	-9.668118	-0.026212	3.261119	1.134771	0.003329	0.327342	0.743701	0.157626	0.599427	-0.250499
50318	-55.0000	-9.618222	-0.382087	2.798348	0.615254	-0.041848	0.192632	0.742197	0.156650	0.601047	-0.251687
50319	-55.0000	-9.586216	-0.929406	2.413356	0.050476	-0.280585	0.112137	0.740680	0.155759	0.602638	-0.252901
50320	-56.0000	-9.692721	-1.164840	2.038678	-0.352734	-0.240983	0.151207	0.738975	0.155271	0.604149	-0.254579
50321	-56.0000	-9.676551	-1.008981	1.982511	-0.262082	-0.069224	0.112551	0.737305	0.155140	0.605322	-0.256706
50322	-56.0000	-9.550456	-0.564754	2.133309	0.169450	0.207552	-0.014258	0.735724	0.155244	0.606270	-0.258933
50323	-57.0000	-9.651129	0.101558	2.397272	0.783292	0.646529	0.080233	0.734696	0.154820	0.606979	-0.260441
50324	-58.0000	-9.531801	0.128411	2.391978	0.831808	0.668153	-0.042586	0.734632	0.153186	0.607427	-0.260543
50325	-58.0000	-9.543388	-0.583110	1.885814	0.030847	0.382131	-0.074847	0.734814	0.150807	0.608135	-0.259766
50326	-59.0000	-10.021099	-0.862365	1.685790	-0.328244	0.373562	0.373608	0.734832	0.148202	0.609209	-0.258693
50327	-67.0000	-9.920815	-1.179747	1.689897	-0.461281	0.104971	0.308885	0.734592	0.145799	0.610547	-0.257586
50328	-60.0000	-9.825782	-1.299023	2.204350	-0.059232	-0.276462	0.336824	0.733906	0.144716	0.611855	-0.257047
50329	-61.0000	-9.843542	-1.278242	2.523819	0.240265	-0.429563	0.417493	0.733076	0.145286	0.612658	-0.257182
50330	-62.0000	-9.728281	-1.361365	2.468442	0.171757	-0.511657	0.301393	0.732461	0.147070	0.612818	-0.257536
50331	-62.0000	-9.441874	-1.888684	2.039771	-0.446265	-0.806498	-0.013347	0.731509	0.150494	0.612593	-0.258796
50332	-63.0000	-9.499012	-1.713117	1.840432	-0.529019	-0.577772	-0.017821	0.729922	0.155350	0.612128	-0.261494
50333	-65.0000	-9.575574	-1.028214	1.936279	-0.075068	-0.086951	0.009978	0.727988	0.160197	0.611664	-0.265023
50334	-65.0000	-9.551825	-0.217900	2.106884	0.541775	0.446115	-0.054039	0.726191	0.163722	0.611430	-0.268322
50335	-66.0000	-9.631854	0.399845	2.290938	1.057852	0.843965	0.003093	0.725179	0.165071	0.611316	-0.270482
50336	-67.0000	-9.668709	0.224525	2.194557	0.883314	0.775084	0.034616	0.725255	0.164066	0.611252	-0.271033
50337	-67.0000	-9.546153	-0.493311	1.954302	0.282348	0.340278	-0.066094	0.726152	0.161362	0.611195	-0.270380
50338	-68.0000	-9.364007	-0.734382	1.490778	-0.212893	0.408207	-0.313515	0.727369	0.157595	0.611287	-0.269123
50339	-70.0000	-9.371926	-0.759485	1.327041	-0.357711	0.519646	-0.337840	0.728678	0.152795	0.611858	-0.267043
50340	-71.0000	-9.281247	-1.199436	1.378684	-0.544334	0.149591	-0.370115	0.729674	0.147792	0.613058	-0.264375
50341	-74.0000	-9.575612	-1.980771	1.693628	-0.731126	-0.577046	0.067421	0.730198	0.143851	0.614386	-0.262007
50342	-75.0000	-10.099528	-2.752157	1.784625	-1.109173	-1.144133	0.685900	0.729857	0.142409	0.615434	-0.261284
50343	-72.0000	-10.424720	-2.118899	1.920965	-0.658941	-0.626553	0.958935	0.729128	0.143055	0.615822	-0.262053
50344	-68.0000	-9.901057	-1.667630	1.663965	-0.556255	-0.230169	0.346953	0.728244	0.144384	0.616019	-0.263314
50345	-65.0000	-9.133835	-1.166238	1.587032	-0.250248	0.059387	-0.472477	0.726876	0.146324	0.616362	-0.265214
50346	-63.0000	-8.772051	-0.536081	1.958315	0.467557	0.293210	-0.825664	0.724958	0.148223	0.617158	-0.267547
50347	-62.0000	-8.866287	-0.352821	2.273132	0.857708	0.284526	-0.697541	0.722841	0.149109	0.618448	-0.269793
50348	-61.0000	-9.226742	-0.347134	2.470938	1.036405	0.258235	-0.314383	0.721034	0.148898	0.619790	-0.271660
50349	-60.0000	-9.474023	-0.310575	2.455246	1.063726	0.364009	-0.085526	0.720183	0.147582	0.620650	-0.272672
50350	-60.0000	-9.588640	-0.664340	1.857736	0.388432	0.454305	-0.041444	0.720325	0.145227	0.621174	-0.272367
50351	-59.0000	-9.444457	-1.402829	1.466843	-0.328880	0.062949	-0.158406	0.720952	0.142604	0.621465	-0.271429
50352	-59.0000	-9.343133	-1.402605	1.595586	-0.209299	-0.005666	-0.233363	0.721426	0.140716	0.621552	-0.270956
50353	-59.0000	-9.567420	-1.012998	2.011982	0.338442	0.157094	0.009253	0.721826	0.139129	0.621621	-0.270551
50354	-58.0000	-9.785722	-0.896843	2.304468	0.625837	0.160850	0.259933	0.722507	0.137781	0.621419	-0.269887
50355	-58.0000	-9.688646	-1.171070	2.080575	0.285626	0.044933	0.161601	0.723344	0.136918	0.621050	-0.268931
50356	-57.0000	-9.598888	-1.635513	1.931205	-0.103653	-0.275854	0.109824	0.724073	0.136775	0.620590	-0.268101
50357	-57.0000	-9.368339	-1.890688	1.732712	-0.408001	-0.437026	-0.118087	0.724427	0.137784	0.619924	-0.268169
50358	-57.0000	-9.322945	-1.624981	1.782015	-0.233599	-0.264661	-0.189341	0.724275	0.139739	0.619235	-0.269159
50359	-56.0000	-9.505515	-1.122490	1.968028	0.171917	0.077755	-0.042717	0.723926	0.141536	0.618634	-0.270538
50360	-56.0000	-9.701955	-0.811959	1.958982	0.315839	0.376541	0.106148	0.723723	0.142272	0.618222	-0.271637
50361	-56.0000	-9.905874	-0.538982	1.882162	0.389309	0.695003	0.253333	0.723882	0.141259	0.618199	-0.271794
50362	-56.0000	-10.010651	-0.776520	1.791556	0.179486	0.595337	0.367641	0.724309	0.138492	0.618761	-0.270797
50363	-56.0000	-9.785526	-1.437413	1.864550	-0.091946	-0.004905	0.251637	0.724628	0.134998	0.619733	-0.269483
50364	-55.0000	-9.628275	-1.762558	1.862963	-0.232554	-0.277330	0.144712	0.724621	0.132034	0.620692	-0.268763
50365	-55.0000	-9.341145	-1.846341	1.835468	-0.249967	-0.372610	-0.125918	0.724227	0.130278	0.621488	-0.268841
50366	-55.0000	-9.167541	-1.825211	1.799154	-0.230300	-0.360249	-0.303256	0.723388	0.129918	0.622140	-0.269766
50367	-54.0000	-9.357993	-1.399534	1.791113	0.002333	0.045974	-0.182700	0.722431	0.130278	0.622609	-0.271072
50368	-54.0000	-9.630875	-1.104519	1.750343	0.126901	0.377725	0.030006	0.721835	0.130318	0.622940	-0.271876
50369	-54.0000	-9.736114	-1.321378	1.481054	-0.211718	0.370577	0.114514	0.721594	0.129826	0.623274	-0.271988
50370	-61.0000	-9.596401	-1.663185	1.651830	-0.239556	-0.026403	0.062916	0.721524	0.129436	0.623446	-0.271963
50371	-54.0000	-9.622297	-1.688238	1.898779	-0.046314	-0.166949	0.137895	0.721327	0.129707	0.623400	-0.272464
50372	-54.0000	-9.604299	-1.310653	2.093492	0.326171	0.040185	0.098674	0.721030	0.130168	0.623231	-0.273413
50373	-53.0000	-9.478371	-0.972929	2.081943	0.516253	0.301705	-0.078057	0.720685	0.130134	0.623199	-0.274411
50374	-53.0000	-9.443934	-0.782979	1.971640	0.543542	0.521868	-0.162792	0.720367	0.129071	0.623566	-0.274913
50375	-53.0000	-9.542509	-1.186209	1.815754	0.203376	0.317898	-0.034087	0.720084	0.127195	0.624237	-0.275006
50376	-53.0000	-9.709385	-1.329200	1.951244	0.249129	0.194216	0.174625	0.719821	0.125205	0.624898	-0.275107
50377	-53.0000	-9.865004	-1.323686	2.015193	0.315973	0.228406	0.335187	0.719817	0.123128	0.625413	-0.274885
50378	-53.0000	-9.841470	-1.530038	1.871873	0.099565	0.150291	0.319781	0.720110	0.121070	0.625790	-0.274174
50379	-53.0000	-9.615295	-1.870506	1.766159	-0.150205	-0.113851	0.139020	0.720497	0.119338	0.626059	-0.273300
50380	-53.0000	-9.467482	-2.050660	1.756058	-0.241097	-0.283684	0.025176	0.720688	0.118489	0.626184	-0.272877
50381	-53.0000	-9.447203	-1.936132	1.932413	-0.026735	-0.279530	0.018570	0.720589	0.118403	0.626250	-0.273024
50382	-53.0000	-9.471298	-1.747406	2.041716	0.167596	-0.172165	0.029558	0.720356	0.118723	0.626260	-0.273477
50383	-53.0000	-9.556425	-1.559693	2.132117	0.339316	-0.043395	0.096238	0.720255	0.119144	0.626145	-0.273826
50384	-53.0000	-9.667847	-1.586408	2.034625	0.233493	0.010198	0.190763	0.720327	0.119258	0.626045	-0.273814
50385	-53.0000	-9.643834	-1.822179	1.904535	-0.004990	-0.123336	0.184107	0.720632	0.118899	0.625940	-0.273408
50386	-53.0000	-9.541583	-2.151447	1.760010	-0.300288	-0.344446	0.115019	0.720774	0.118719	0.625855	-0.273305
50387	-53.0000	-9.440944	-1.944623	1.827192	-0.128140	-0.229489	-0.005419	0.720779	0.118801	0.625678	-0.273664
50388	-52.0000	-9.374326	-1.889254	1.987543	0.038717	-0.278178	-0.049557	0.720635	0.119163	0.625497	-0.274298
50389	-53.0000	-9.441435	-1.728892	1.970050	0.104839	-0.116575	-0.015429	0.720387	0.119694	0.625250	-0.275279
50390	-53.0000	-9.437192	-1.585595	1.933371	0.152053	0.026195	-0.051088	0.720169	0.119866	0.625057	-0.276212
50391	-52.0000	-9.423116	-1.573184	1.751876	0.010936	0.137076	-0.100830	0.719959	0.119626	0.625008	-0.276971
50392	-52.0000	-9.527443	-1.668169	1.706804	-0.078361	0.120962	0.008073	0.719661	0.119289	0.625076	-0.277737
50393	-52.0000	-9.702763	-1.362731	1.877783	0.227084	0.340639	0.155216	0.719465	0.118953	0.625019	-0.278517
50394	-52.0000	-9.598050	-1.338428	1.831248	0.211318	0.372434	0.040437	0.719581	0.118245	0.624909	-0.278764
50395	-52.0000	-9.460518	-1.584276	1.661556	-0.055882	0.236419	-0.080623	0.719814	0.117513	0.624786	-0.278749
50396	-53.0000	-9.454957	-1.666212	1.598372	-0.154556	0.210468	-0.083398	0.720027	0.117007	0.624612	-0.278802
50397	-52.0000	-9.542868	-1.621911	1.574601	-0.158094	0.289856	-0.011296	0.720215	0.116572	0.624452	-0.278856
50398	-52.0000	-9.511664	-1.672876	1.629278	-0.138205	0.219510	-0.022002	0.720233	0.116206	0.624442	-0.278986
50399	-52.0000	-9.543023	-1.494117	1.750273	0.062813	0.317791	-0.001460	0.720004	0.115987	0.624634	-0.279237
50400	-51.0000	-9.609882	-1.347561	1.905695	0.276802	0.379536	0.065407	0.719741	0.115687	0.624933	-0.279372
50401	-52.0000	-9.663544	-1.401577	1.846392	0.203470	0.382757	0.115542	0.719589	0.115224	0.625251	-0.279242
50402	-52.0000	-9.546919	-1.606075	1.614819	-0.086581	0.306480	-0.003031	0.719519	0.114658	0.625558	-0.278969
50403	-51.0000	-9.471946	-1.747066	1.497904	-0.248867	0.233752	-0.071171	0.719420	0.114121	0.625878	-0.278727
50404	-52.0000	-9.543685	-1.648583	1.536168	-0.159635	0.316637	-0.013003	0.719301	0.113530	0.626205	-0.278540
50405	-52.0000	-9.575729	-1.404592	1.778385	0.182140	0.406771	0.017443	0.719266	0.112679	0.626572	-0.278150
50406	-52.0000	-9.778123	-1.234639	1.943464	0.408548	0.522092	0.210964	0.719439	0.111377	0.626940	-0.277396
50407	-59.0000	-9.859438	-1.373983	1.980716	0.364489	0.418983	0.321965	0.719961	0.109834	0.627101	-0.276293
50408	-52.0000	-9.760463	-1.584662	1.833658	0.132070	0.302223	0.238746	0.720598	0.108478	0.627078	-0.275216
50409	-52.0000	-9.680892	-1.597745	1.790462	0.087645	0.300121	0.156287	0.721293	0.107238	0.626938	-0.274197
50410	-52.0000	-9.584734	-1.475327	1.788223	0.148305	0.386040	0.039745	0.722020	0.105978	0.626742	-0.273221
50411	-52.0000	-9.476036	-1.302079	1.895185	0.327308	0.459366	-0.077995	0.722901	0.104455	0.626488	-0.272060
50412	-53.0000	-9.331362	-1.331977	2.016018	0.414452	0.349989	-0.188835	0.723828	0.102674	0.626308	-0.270682
50413	-60.0000	-9.298294	-1.438999	2.013137	0.351111	0.265967	-0.200836	0.724721	0.100838	0.626194	-0.269243
50414	-53.0000	-9.285043	-1.554837	1.936558	0.220467	0.213715	-0.206153	0.725589	0.099052	0.626097	-0.267791
50415	-53.0000	-9.282848	-1.702109	1.853998	0.067513	0.138049	-0.195925	0.726502	0.097413	0.625929	-0.266305
50416	-54.0000	-9.358603	-1.781227	1.722761	-0.101894	0.158480	-0.133400	0.727522	0.096115	0.625609	-0.264741
50417	-54.0000	-9.301544	-1.846503	1.692318	-0.171796	0.102251	-0.181891	0.728601	0.095086	0.625234	-0.263023
50418	-54.0000	-9.244289	-1.774842	1.860167	-0.002053	0.064454	-0.217741	0.729605	0.094159	0.625030	-0.261052
50419	-54.0000	-9.297767	-1.933818	1.985605	0.011507	-0.124276	-0.111391	0.730513	0.093279	0.625017	-0.258848
50420	-54.0000	-9.326385	-2.154047	2.050653	-0.051542	-0.348232	-0.029916	0.731315	0.092617	0.625076	-0.256674
50421	-54.0000	-9.281176	-2.351408	2.149285	-0.066567	-0.590864	-0.018037	0.732017	0.092403	0.625076	-0.254741
50422	-56.0000	-9.261510	-2.618375	2.193671	-0.164664	-0.865861	0.019238	0.732491	0.092840	0.625052	-0.253272
50423	-56.0000	-9.359444	-2.513025	2.238487	-0.094614	-0.794832	0.101168	0.732736	0.094006	0.624875	-0.252569
50424	-56.0000	-9.497456	-2.195198	2.281130	0.070717	-0.529621	0.184241	0.732948	0.095156	0.624641	-0.252103
50425	-56.0000	-9.468297	-2.030641	2.286625	0.143999	-0.416228	0.127473	0.733307	0.095933	0.624287	-0.251640
50426	-56.0000	-9.469110	-2.036240	2.244291	0.089747	-0.414046	0.120471	0.733745	0.096443	0.623873	-0.251196
50427	-56.0000	-9.422686	-2.143862	2.234692	0.019851	-0.521206	0.092106	0.734092	0.096858	0.623469	-0.251026
50428	-56.0000	-9.401417	-2.084304	2.319335	0.112630	-0.517115	0.078227	0.734325	0.097264	0.623068	-0.251185
50429	-56.0000	-9.420952	-1.671020	2.381386	0.354774	-0.186131	0.039070	0.734561	0.097581	0.622617	-0.251486
50430	-56.0000	-9.469279	-1.444733	2.385902	0.453434	0.020519	0.048397	0.735050	0.097265	0.622212	-0.251185
50431	-57.0000	-9.437973	-1.809468	2.202201	0.108921	-0.212692	0.043381	0.735739	0.096476	0.621871	-0.250312
50432	-57.0000	-9.476939	-2.156183	2.060258	-0.197366	-0.434066	0.110960	0.736393	0.095949	0.621472	-0.249583
50433	-57.0000	-9.360786	-2.114797	2.083089	-0.158852	-0.435963	-0.003476	0.736917	0.095930	0.620933	-0.249384
50434	-57.0000	-9.285521	-1.907287	2.076847	-0.069557	-0.271610	-0.112516	0.737278	0.096069	0.620445	-0.249481
50435	-57.0000	-9.230097	-1.788691	2.049087	-0.040858	-0.167169	-0.191708	0.737573	0.095976	0.620052	-0.249620
50436	-57.0000	-9.176127	-1.775591	2.095020	0.004059	-0.183680	-0.236186	0.737847	0.095641	0.619766	-0.249648
50437	-57.0000	-9.200044	-2.098605	2.122885	-0.136032	-0.461380	-0.152449	0.738067	0.095524	0.619448	-0.249831
50438	-57.0000	-9.344492	-2.154210	1.998836	-0.292745	-0.412533	-0.030070	0.738087	0.095969	0.619069	-0.250541
50439	-56.0000	-9.397388	-1.917501	1.970323	-0.216317	-0.178225	-0.025383	0.738026	0.096713	0.618572	-0.251661
50440	-57.0000	-9.383126	-1.676873	1.927606	-0.142980	0.050176	-0.089126	0.737996	0.097351	0.618046	-0.252793
50441	-56.0000	-9.439455	-1.578205	1.864550	-0.162212	0.186673	-0.065410	0.738040	0.097507	0.617592	-0.253711
50442	-56.0000	-9.389520	-1.516977	1.862705	-0.133312	0.240069	-0.124625	0.738171	0.097188	0.617224	-0.254349
50443	-56.0000	-9.463343	-1.523317	1.885894	-0.126806	0.258587	-0.048007	0.738330	0.096464	0.616973	-0.254771
50444	-56.0000	-9.464451	-1.690200	1.903954	-0.193638	0.125400	-0.014503	0.738462	0.095653	0.616786	-0.255148
50445	-56.0000	-9.491499	-1.738835	1.874955	-0.244629	0.120507	0.013460	0.738426	0.095229	0.616601	-0.255855
50446	-55.0000	-9.539223	-1.587175	1.955576	-0.103929	0.241144	0.049929	0.738241	0.095152	0.616390	-0.256922
50447	-56.0000	-9.653661	-1.227614	2.032340	0.129357	0.557168	0.112202	0.738077	0.095055	0.616184	-0.257921
50448	-55.0000	-9.810699	-1.141673	1.907006	0.049507	0.743314	0.219008	0.738058	0.094470	0.616084	-0.258430
50449	-55.0000	-9.908881	-1.205502	1.830819	-0.055790	0.766195	0.306644	0.738206	0.093432	0.616005	-0.258573
50450	-55.0000	-9.751125	-1.206908	1.858518	-0.013923	0.730437	0.160345	0.738461	0.091931	0.615958	-0.258494
50451	-55.0000	-9.630549	-1.161307	1.966475	0.117409	0.712227	0.058585	0.738795	0.089968	0.615974	-0.258194
50452	-55.0000	-9.680007	-1.112149	2.021089	0.187929	0.770040	0.106782	0.739142	0.087690	0.616090	-0.257706
50453	-56.0000	-9.546513	-1.153002	1.981151	0.153033	0.744391	-0.024292	0.739545	0.085221	0.616256	-0.256978
50454	-56.0000	-9.309924	-1.254689	1.886601	0.054215	0.658755	-0.253856	0.739810	0.082907	0.616602	-0.256143
50455	-56.0000	-9.123922	-1.313824	1.909839	0.076809	0.565927	-0.416232	0.739885	0.080889	0.617115	-0.255336
50456	-63.0000	-8.933403	-1.296936	1.971549	0.172911	0.515281	-0.588843	0.739799	0.079132	0.617789	-0.254503
50457	-56.0000	-8.796038	-1.484145	2.032663	0.169790	0.298681	-0.670115	0.739601	0.077602	0.618636	-0.253492
50458	-56.0000	-8.953962	-1.726245	2.058691	0.083438	0.123634	-0.465534	0.739131	0.076774	0.619662	-0.252604
50459	-57.0000	-9.310700	-1.875044	2.018451	-0.034861	0.103572	-0.103565	0.738545	0.076375	0.620761	-0.251741
50460	-57.0000	-9.471638	-2.104187	2.053519	-0.102099	-0.078639	0.103954	0.737853	0.076344	0.621927	-0.250903
50461	-57.0000	-9.532247	-2.307564	2.004757	-0.220461	-0.236295	0.192467	0.737095	0.076648	0.623093	-0.250141
50462	-57.0000	-9.493551	-2.428307	2.265747	-0.019277	-0.484736	0.233324	0.736274	0.077486	0.624180	-0.249594
50463	-57.0000	-9.385919	-2.359066	2.488515	0.236407	-0.576180	0.160547	0.735437	0.079107	0.624995	-0.249513
50464	-58.0000	-9.290268	-2.160218	2.403430	0.271835	-0.424221	0.010659	0.734659	0.081102	0.625556	-0.249757
50465	-58.0000	-9.329169	-2.109637	2.289340	0.198469	-0.350376	0.013950	0.733909	0.082909	0.626095	-0.250016
50466	-58.0000	-9.612083	-2.021133	2.246198	0.182709	-0.205860	0.259388	0.733305	0.084509	0.626433	-0.250408
50467	-59.0000	-9.761413	-1.791881	2.273122	0.301376	0.000710	0.364358	0.733084	0.085724	0.626394	-0.250739
50468	-59.0000	-9.675159	-1.494191	2.240262	0.413805	0.238510	0.218860	0.733240	0.086362	0.626085	-0.250837
50469	-59.0000	-9.623249	-1.132501	2.250402	0.587109	0.530177	0.103360	0.733807	0.085933	0.625718	-0.250240
50470	-60.0000	-9.554864	-0.933676	2.264406	0.683484	0.684969	0.003541	0.734918	0.084390	0.625208	-0.248773
