// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF7
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
50306	-54.0000	-10.547382	3.262489	2.220694	1.365407	0.616239	1.348776	-0.730042	-0.276995	-0.593500	0.195115
50307	-55.0000	-10.260200	3.389081	2.573736	1.796999	0.535491	1.135630	-0.730456	-0.274978	-0.594168	0.194382
50308	-55.0000	-9.979403	2.145538	2.421213	0.984525	-0.292277	0.627587	-0.731369	-0.273007	-0.594356	0.193151
50309	-55.0000	-9.399632	0.121960	1.714847	-0.658975	-1.374813	-0.379541	-0.732370	-0.270800	-0.594442	0.192198
50310	-55.0000	-9.003002	-1.129578	0.392982	-2.334993	-1.487934	-1.162934	-0.732561	-0.269061	-0.594800	0.192806
50311	-55.0000	-8.890607	-0.386853	0.601469	-1.676879	-1.006092	-1.110391	-0.731454	-0.267779	-0.596121	0.194704
50312	-54.0000	-9.578887	0.445411	1.367941	-0.681731	-0.824771	-0.185678	-0.729947	-0.266200	-0.597896	0.197069
50313	-54.0000	-10.040827	1.056928	1.381046	-0.332696	-0.331085	0.366789	-0.728494	-0.263900	-0.600044	0.198998
50314	-54.0000	-10.301933	1.043487	1.803357	0.000323	-0.574864	0.682066	-0.727124	-0.261859	-0.602139	0.200372
50315	-54.0000	-9.934700	1.590131	2.326486	0.866162	-0.438961	0.468175	-0.725487	-0.261432	-0.603645	0.202324
50316	-53.0000	-9.599499	2.563874	2.682714	1.843125	0.115701	0.312042	-0.724014	-0.261860	-0.604582	0.204239
50317	-53.0000	-9.662908	2.152487	2.334250	1.345263	0.010650	0.269168	-0.723141	-0.261840	-0.605373	0.205013
50318	-53.0000	-9.818775	1.397082	1.654527	0.353697	-0.154501	0.234632	-0.722634	-0.261544	-0.605964	0.205433
50319	-53.0000	-9.760231	1.066611	1.289365	-0.103802	-0.177403	0.087816	-0.722195	-0.261547	-0.606218	0.206220
50320	-53.0000	-9.872636	1.297141	1.289520	0.030137	0.004911	0.227902	-0.721703	-0.261797	-0.606394	0.207109
50321	-53.0000	-9.941693	1.307002	1.332038	0.067529	-0.010675	0.302408	-0.721321	-0.261980	-0.606467	0.207992
50322	-53.0000	-9.730287	1.311283	1.236217	0.044450	0.066028	0.082757	-0.721029	-0.261733	-0.606600	0.208926
50323	-53.0000	-9.347883	1.176593	1.278165	0.072986	-0.043592	-0.305126	-0.720832	-0.260939	-0.606925	0.209651
50324	-53.0000	-9.225210	0.858327	1.038816	-0.270209	-0.121115	-0.494285	-0.720643	-0.259671	-0.607561	0.210036
50325	-53.0000	-9.620374	1.083318	1.151492	-0.091887	-0.006837	-0.063710	-0.720190	-0.258530	-0.608484	0.210323
50326	-53.0000	-10.405696	1.235565	2.200791	0.700068	-0.544697	0.857916	-0.719745	-0.257648	-0.609352	0.210416
50327	-53.0000	-10.352613	0.792165	2.307090	0.534422	-0.949824	0.767436	-0.719724	-0.257029	-0.609757	0.210070
50328	-53.0000	-10.012463	-0.008883	1.761805	-0.316648	-1.232454	0.273652	-0.719736	-0.257002	-0.609949	0.209505
50329	-53.0000	-9.813724	-0.227388	1.280612	-0.788005	-1.107415	-0.006897	-0.719477	-0.257547	-0.609974	0.209652
50330	-52.0000	-9.733411	0.154056	0.884913	-0.839328	-0.568400	-0.090623	-0.718637	-0.258655	-0.610190	0.210541
50331	-52.0000	-9.964333	0.465657	1.027830	-0.561127	-0.428363	0.190453	-0.717141	-0.260982	-0.610224	0.212659
50332	-52.0000	-9.997659	1.264553	1.380244	0.217970	-0.045984	0.356269	-0.715318	-0.264346	-0.609663	0.216224
50333	-52.0000	-9.744256	2.200267	1.441010	0.913466	0.623836	0.219489	-0.713807	-0.267339	-0.608846	0.219812
50334	-51.0000	-9.539564	2.551607	1.273495	1.061876	0.995953	0.036994	-0.712882	-0.268940	-0.608284	0.222397
50335	-51.0000	-9.366445	2.259439	0.988966	0.701489	0.970444	-0.201261	-0.712659	-0.268835	-0.608044	0.223893
50336	-51.0000	-9.311633	1.744575	0.624895	0.113884	0.843187	-0.356656	-0.713020	-0.267161	-0.608166	0.224414
50337	-52.0000	-9.442563	1.275061	0.574816	-0.238576	0.552156	-0.286078	-0.713569	-0.264511	-0.608680	0.224414
50338	-52.0000	-9.401355	1.209020	0.961832	0.029868	0.287762	-0.289638	-0.714027	-0.261455	-0.609529	0.224234
50339	-52.0000	-9.559912	0.990271	1.840486	0.550155	-0.410079	-0.051081	-0.714390	-0.258238	-0.610794	0.223364
50340	-52.0000	-9.717788	0.068809	2.325439	0.334969	-1.397719	0.075784	-0.715061	-0.255077	-0.611911	0.221782
50341	-52.0000	-9.916058	-0.857857	1.892876	-0.587518	-1.817752	0.137070	-0.715615	-0.252859	-0.612587	0.220666
50342	-52.0000	-10.351965	-0.695215	1.265302	-1.016240	-1.279940	0.510900	-0.715440	-0.251866	-0.613140	0.220836
50343	-51.0000	-10.600383	0.236111	1.059475	-0.607445	-0.412894	0.817779	-0.714515	-0.251708	-0.613804	0.222162
50344	-52.0000	-10.198305	1.014356	1.302887	0.156347	0.045178	0.517137	-0.713237	-0.252042	-0.614460	0.224070
50345	-51.0000	-9.283944	1.091646	1.471689	0.498102	-0.006520	-0.362770	-0.711721	-0.252962	-0.615129	0.226007
50346	-51.0000	-9.054025	1.090815	1.750546	0.770621	-0.192528	-0.560733	-0.710238	-0.254382	-0.615546	0.227936
50347	-51.0000	-9.037213	1.691121	1.526365	1.003345	0.404892	-0.555785	-0.709309	-0.255636	-0.615436	0.229714
50348	-52.0000	-9.152691	1.865616	1.109417	0.791308	0.809874	-0.474539	-0.709303	-0.255564	-0.615235	0.230351
50349	-51.0000	-9.380020	1.230685	0.593015	-0.035583	0.674508	-0.357807	-0.709816	-0.253983	-0.615367	0.230168
50350	-52.0000	-9.418736	0.601495	0.410300	-0.576440	0.333024	-0.389339	-0.710325	-0.251603	-0.615916	0.229744
50351	-51.0000	-9.608798	0.280900	1.068470	-0.290250	-0.306143	-0.149796	-0.710443	-0.249325	-0.616757	0.229605
50352	-51.0000	-9.580619	0.274302	1.597588	0.133239	-0.622119	-0.116765	-0.710523	-0.247317	-0.617429	0.229724
50353	-52.0000	-9.625658	0.274516	1.666224	0.199278	-0.639459	-0.063007	-0.710540	-0.245520	-0.618100	0.229796
50354	-52.0000	-9.752726	0.083215	1.469155	-0.067671	-0.639702	0.029423	-0.710327	-0.243990	-0.618900	0.229926
50355	-52.0000	-9.882647	0.102271	1.300805	-0.178140	-0.498591	0.141652	-0.709951	-0.242710	-0.619716	0.230246
50356	-52.0000	-9.893277	0.116117	1.564090	0.056184	-0.636931	0.183706	-0.709381	-0.241873	-0.620396	0.231054
50357	-51.0000	-9.770783	0.368848	1.510798	0.211152	-0.392187	0.071051	-0.708785	-0.241341	-0.620753	0.232472
50358	-51.0000	-9.646732	0.664821	1.211939	0.203259	0.041600	-0.069633	-0.708085	-0.241051	-0.621049	0.234114
50359	-52.0000	-9.744036	0.938364	1.172254	0.353970	0.300016	0.035439	-0.707471	-0.240836	-0.621235	0.235689
50360	-52.0000	-9.830878	1.296043	1.130152	0.554934	0.625439	0.132359	-0.707120	-0.240261	-0.621387	0.236928
50361	-51.0000	-10.048780	1.364223	1.365719	0.769105	0.558476	0.375580	-0.707027	-0.238989	-0.621795	0.237421
50362	-52.0000	-10.124175	1.100152	1.570884	0.764245	0.252125	0.460054	-0.707372	-0.236909	-0.622350	0.237023
50363	-51.0000	-9.967089	0.527401	1.599677	0.451480	-0.191291	0.283822	-0.708162	-0.234426	-0.622840	0.235843
50364	-52.0000	-9.843496	-0.081069	1.625041	0.109326	-0.666205	0.141504	-0.708937	-0.232191	-0.623305	0.234490
50365	-52.0000	-9.637907	-0.511096	1.362254	-0.333412	-0.835129	-0.107143	-0.709282	-0.230897	-0.623600	0.233944
50366	-52.0000	-9.434279	-0.384585	1.151880	-0.389769	-0.605068	-0.327840	-0.709090	-0.230623	-0.623729	0.234451
50367	-52.0000	-9.586058	0.021025	1.202675	-0.107386	-0.302934	-0.156805	-0.708689	-0.230600	-0.623862	0.235327
50368	-52.0000	-9.704582	0.178913	1.204685	-0.010524	-0.165243	-0.033385	-0.708440	-0.230176	-0.624077	0.235922
50369	-52.0000	-9.813012	0.118546	1.044102	-0.172703	-0.096848	0.054438	-0.708294	-0.229273	-0.624518	0.236073
50370	-52.0000	-9.926853	0.072835	1.025861	-0.213298	-0.104227	0.164472	-0.708144	-0.228177	-0.625080	0.236097
50371	-52.0000	-9.834018	0.260048	0.955129	-0.128960	0.096505	0.069712	-0.707982	-0.227314	-0.625367	0.236656
50372	-52.0000	-9.741524	0.717621	1.084461	0.277386	0.388822	0.003633	-0.707696	-0.226664	-0.625596	0.237528
50373	-52.0000	-9.704857	1.084213	1.352778	0.728956	0.527041	0.004674	-0.707576	-0.225882	-0.625760	0.238199
50374	-53.0000	-9.683265	1.113941	1.574880	0.929797	0.430799	0.007526	-0.707847	-0.224607	-0.625936	0.238135
50375	-52.0000	-9.811177	0.741584	1.632356	0.732767	0.129328	0.133167	-0.708587	-0.222730	-0.626114	0.237228
50376	-52.0000	-9.875646	0.273396	1.507271	0.337130	-0.138817	0.174405	-0.709663	-0.220329	-0.626281	0.235808
50377	-54.0000	-9.975748	-0.284657	1.238934	-0.229063	-0.391851	0.233481	-0.710809	-0.217802	-0.626443	0.234270
50378	-52.0000	-9.895043	-0.574388	1.045298	-0.550150	-0.493548	0.126537	-0.711619	-0.215584	-0.626755	0.233022
50379	-53.0000	-9.941515	-0.562628	1.398470	-0.263997	-0.678893	0.216041	-0.712026	-0.214039	-0.627102	0.232270
50380	-53.0000	-9.887006	-0.400349	1.729172	0.105831	-0.737553	0.204698	-0.712267	-0.213184	-0.627188	0.232084
50381	-53.0000	-9.793599	-0.241261	1.749396	0.226706	-0.618080	0.117053	-0.712507	-0.212723	-0.627062	0.232109
50382	-53.0000	-9.710886	-0.128522	1.582245	0.166558	-0.424753	0.016512	-0.712780	-0.212299	-0.626860	0.232208
50383	-53.0000	-9.754526	-0.201882	1.469259	0.025293	-0.404704	0.045599	-0.713027	-0.211818	-0.626719	0.232269
50384	-53.0000	-9.750068	-0.234759	1.370206	-0.073617	-0.364354	0.028971	-0.713121	-0.211462	-0.626670	0.232436
50385	-53.0000	-9.856634	-0.149357	1.433390	0.017690	-0.319856	0.143593	-0.713097	-0.211285	-0.626683	0.232637
50386	-53.0000	-9.848592	-0.085161	1.474176	0.090643	-0.288576	0.141393	-0.713041	-0.211324	-0.626605	0.232984
50387	-53.0000	-9.789396	0.074819	1.519713	0.228907	-0.187418	0.089831	-0.712943	-0.211510	-0.626476	0.233459
50388	-53.0000	-9.737131	-0.000755	1.495677	0.169930	-0.233196	0.034419	-0.712868	-0.211726	-0.626259	0.234075
50389	-53.0000	-9.608598	0.039206	1.346419	0.087361	-0.114880	-0.111208	-0.712792	-0.212007	-0.625927	0.234941
50390	-53.0000	-9.653698	0.233632	1.297079	0.158044	0.080533	-0.071054	-0.712763	-0.212243	-0.625601	0.235679
50391	-53.0000	-9.676901	0.323098	1.427924	0.310823	0.082376	-0.030951	-0.712803	-0.212326	-0.625328	0.236208
50392	-53.0000	-9.741169	0.135025	1.488375	0.236735	-0.093998	0.039164	-0.712828	-0.212420	-0.625115	0.236615
50393	-53.0000	-9.750899	-0.085184	1.413491	0.041510	-0.219688	0.037960	-0.712911	-0.212419	-0.624905	0.236917
50394	-53.0000	-9.667041	-0.202920	1.081581	-0.285662	-0.116398	-0.088104	-0.713019	-0.212287	-0.624766	0.237078
50395	-53.0000	-9.736831	-0.019025	1.133994	-0.141915	0.009111	-0.011057	-0.713054	-0.212167	-0.624680	0.237305
50396	-53.0000	-9.802030	0.273855	1.427998	0.259972	0.077677	0.092884	-0.713088	-0.212066	-0.624546	0.237649
50397	-53.0000	-9.782186	0.293297	1.470616	0.307077	0.072388	0.078741	-0.713223	-0.211706	-0.624515	0.237644
50398	-53.0000	-9.800205	0.093645	1.417466	0.142269	-0.049182	0.088794	-0.713379	-0.211351	-0.624520	0.237478
50399	-53.0000	-9.773101	0.075627	1.490627	0.190543	-0.107172	0.071310	-0.713510	-0.211252	-0.624461	0.237328
50400	-53.0000	-9.749053	0.093710	1.513173	0.218439	-0.108414	0.050529	-0.713690	-0.211197	-0.624379	0.237052
50401	-53.0000	-9.729650	0.009235	1.279930	-0.019662	-0.040463	0.000690	-0.713916	-0.211107	-0.624316	0.236618
50402	-52.0000	-9.791146	0.181803	1.168251	-0.016376	0.165162	0.048188	-0.714156	-0.210985	-0.624293	0.236061
50403	-53.0000	-9.804107	0.300021	1.162362	0.042602	0.260193	0.061121	-0.714467	-0.210765	-0.624275	0.235363
50404	-53.0000	-9.745452	0.264252	1.150015	0.011237	0.231588	0.001202	-0.714884	-0.210278	-0.624285	0.234504
50405	-52.0000	-9.762332	0.294209	1.114425	-0.007407	0.276055	0.013571	-0.715356	-0.209537	-0.624407	0.233402
50406	-53.0000	-9.770843	0.305335	1.181538	0.045546	0.244408	0.030931	-0.715918	-0.208580	-0.624586	0.232050
50407	-53.0000	-9.919664	0.114054	1.201657	-0.074699	0.086712	0.179490	-0.716538	-0.207573	-0.624766	0.230552
50408	-53.0000	-9.952106	0.026285	1.168055	-0.163609	0.035099	0.206368	-0.717044	-0.206822	-0.624855	0.229413
50409	-53.0000	-9.978242	0.312214	1.309110	0.107766	0.185455	0.253620	-0.717512	-0.206116	-0.624902	0.228453
50410	-53.0000	-9.829998	0.547537	1.376468	0.307337	0.329375	0.118091	-0.718233	-0.205096	-0.624834	0.227287
50411	-53.0000	-9.657478	0.537500	1.384371	0.316013	0.308406	-0.051679	-0.719092	-0.203785	-0.624869	0.225649
50412	-53.0000	-9.543643	0.388491	1.414915	0.255221	0.164102	-0.161680	-0.720031	-0.202418	-0.624874	0.223863
50413	-54.0000	-9.515216	0.275821	1.584042	0.316501	-0.024813	-0.167803	-0.721099	-0.201066	-0.624785	0.221883
50414	-53.0000	-9.547368	0.165040	1.627891	0.267010	-0.137350	-0.130781	-0.722370	-0.199653	-0.624530	0.219734
50415	-53.0000	-9.561092	0.134225	1.611517	0.213997	-0.150645	-0.119341	-0.723703	-0.198051	-0.624279	0.217498
50416	-53.0000	-9.570655	-0.123311	1.625992	0.062419	-0.369370	-0.111340	-0.724959	-0.196239	-0.624245	0.215043
50417	-53.0000	-9.557639	-0.366725	1.654664	-0.060012	-0.590242	-0.124093	-0.725980	-0.194697	-0.624372	0.212619
50418	-53.0000	-9.543072	-0.385926	1.852258	0.085061	-0.721613	-0.111036	-0.726859	-0.193492	-0.624513	0.210286
50419	-53.0000	-9.602975	-0.327551	2.016336	0.234894	-0.767683	-0.027725	-0.727782	-0.192476	-0.624583	0.207805
50420	-53.0000	-9.690860	-0.293303	1.960869	0.183173	-0.715881	0.051274	-0.728743	-0.191536	-0.624586	0.205281
50421	-53.0000	-9.725334	-0.286170	1.893441	0.112659	-0.685460	0.075010	-0.729589	-0.190817	-0.624570	0.202979
50422	-53.0000	-9.747062	-0.250747	1.918595	0.136712	-0.681673	0.100218	-0.730233	-0.190498	-0.624483	0.201226
50423	-53.0000	-9.750385	-0.214155	1.912956	0.138743	-0.660663	0.102933	-0.730713	-0.190519	-0.624302	0.200020
50424	-53.0000	-9.696997	-0.086369	1.774315	0.085507	-0.493808	0.032932	-0.731140	-0.190666	-0.624057	0.199080
50425	-53.0000	-9.629894	0.073830	1.715361	0.119005	-0.341449	-0.037616	-0.731460	-0.190863	-0.623895	0.198224
50426	-53.0000	-9.702826	0.208352	1.737001	0.188372	-0.246433	0.041712	-0.731718	-0.191116	-0.623771	0.197418
50427	-53.0000	-9.758563	0.314917	1.794598	0.275106	-0.195101	0.108782	-0.732007	-0.191445	-0.623561	0.196689
50428	-53.0000	-9.837797	0.499219	1.923564	0.456542	-0.111574	0.212813	-0.732482	-0.191491	-0.623244	0.195879
50429	-53.0000	-9.808410	0.449783	1.936471	0.430852	-0.166593	0.184499	-0.733195	-0.191030	-0.622906	0.194734
50430	-53.0000	-9.700532	0.079161	1.966692	0.263251	-0.504092	0.069166	-0.733985	-0.190293	-0.622581	0.193514
50431	-53.0000	-9.700855	-0.255088	1.816010	-0.050401	-0.710939	0.034219	-0.734622	-0.189716	-0.622301	0.192560
50432	-53.0000	-9.723954	-0.101843	1.779661	-0.016595	-0.560262	0.057402	-0.735123	-0.189430	-0.621986	0.191948
50433	-53.0000	-9.698406	0.162677	1.780589	0.113562	-0.336197	0.042774	-0.735502	-0.189443	-0.621622	0.191660
50434	-53.0000	-9.617437	0.394492	1.880565	0.318990	-0.193732	-0.012282	-0.735828	-0.189584	-0.621223	0.191564
50435	-53.0000	-9.573451	0.395952	1.919501	0.348523	-0.214586	-0.049250	-0.736224	-0.189545	-0.620846	0.191304
50436	-53.0000	-9.516781	0.167956	1.850862	0.171107	-0.375511	-0.124926	-0.736662	-0.189351	-0.620473	0.191020
50437	-53.0000	-9.534164	-0.060979	1.634507	-0.141208	-0.456509	-0.151048	-0.736924	-0.189382	-0.620112	0.191149
50438	-53.0000	-9.574319	-0.048431	1.450799	-0.302186	-0.345482	-0.139835	-0.736922	-0.189820	-0.619756	0.191879
50439	-53.0000	-9.713938	0.305729	1.540748	-0.069661	-0.077551	0.026880	-0.736842	-0.190448	-0.619324	0.192952
50440	-53.0000	-9.683458	0.503162	1.592526	0.077417	0.069340	0.013190	-0.736796	-0.190940	-0.618883	0.194057
50441	-53.0000	-9.594041	0.501416	1.600749	0.095181	0.067553	-0.073806	-0.736769	-0.191106	-0.618587	0.194933
50442	-53.0000	-9.583990	0.454583	1.586608	0.060035	0.044094	-0.087910	-0.736767	-0.191015	-0.618405	0.195612
50443	-52.0000	-9.622891	0.442361	1.539107	0.008715	0.070600	-0.057714	-0.736771	-0.190754	-0.618320	0.196116
50444	-52.0000	-9.726715	0.407020	1.576201	0.006793	0.036448	0.049243	-0.736769	-0.190482	-0.618265	0.196563
50445	-52.0000	-9.798367	0.376814	1.583296	-0.012009	0.020453	0.119897	-0.736696	-0.190360	-0.618187	0.197197
50446	-52.0000	-9.815781	0.560978	1.513616	0.026114	0.224739	0.132366	-0.736623	-0.190260	-0.618066	0.197946
50447	-52.0000	-9.891781	0.664604	1.440399	0.009471	0.367807	0.198725	-0.736657	-0.189917	-0.617918	0.198610
50448	-52.0000	-9.954669	0.708381	1.358704	-0.044455	0.466423	0.248315	-0.736785	-0.189308	-0.617794	0.199100
50449	-52.0000	-9.982227	0.760672	1.347566	-0.029218	0.535125	0.274541	-0.736946	-0.188445	-0.617763	0.199418
50450	-52.0000	-9.859150	0.926104	1.391605	0.114648	0.663081	0.164498	-0.737235	-0.187294	-0.617776	0.199396
50451	-52.0000	-9.773370	0.978036	1.447053	0.201899	0.690195	0.089440	-0.737576	-0.185873	-0.617945	0.198942
50452	-52.0000	-9.767867	0.856935	1.614140	0.279948	0.516212	0.107300	-0.738034	-0.184115	-0.618216	0.198030
50453	-52.0000	-9.706924	0.572896	1.734592	0.243288	0.221959	0.059138	-0.738540	-0.182373	-0.618505	0.196849
50454	-52.0000	-9.545373	0.374381	1.874894	0.284558	-0.020656	-0.081905	-0.738956	-0.180986	-0.618805	0.195623
50455	-52.0000	-9.367440	0.390379	2.000471	0.426750	-0.077590	-0.235889	-0.739298	-0.179933	-0.619074	0.194447
50456	-52.0000	-9.231285	0.493205	2.067982	0.556942	-0.030939	-0.356194	-0.739640	-0.178993	-0.619360	0.193102
50457	-53.0000	-9.195381	0.283536	2.140494	0.517629	-0.253196	-0.384798	-0.739961	-0.178106	-0.619735	0.191480
50458	-53.0000	-9.354815	-0.098334	2.120276	0.283950	-0.570359	-0.241279	-0.740237	-0.177442	-0.620097	0.189853
50459	-52.0000	-9.522911	-0.256444	2.025143	0.098396	-0.662826	-0.096528	-0.740382	-0.177191	-0.620489	0.188235
50460	-53.0000	-9.757518	-0.274373	1.992702	0.026735	-0.668386	0.127524	-0.740333	-0.177381	-0.620937	0.186760
50461	-53.0000	-9.892526	-0.067350	2.004634	0.121409	-0.511447	0.267431	-0.740141	-0.177869	-0.621420	0.185447
50462	-53.0000	-9.910071	0.012198	2.130993	0.270110	-0.530838	0.306401	-0.739866	-0.178559	-0.621917	0.184213
50463	-53.0000	-9.706378	-0.240350	1.961035	0.035888	-0.703297	0.067658	-0.739536	-0.179480	-0.622248	0.183522
50464	-53.0000	-9.471111	-0.197412	1.551233	-0.252701	-0.498773	-0.229653	-0.739032	-0.180676	-0.622574	0.183274
50465	-53.0000	-9.647956	0.193259	1.505780	-0.120580	-0.152321	-0.047956	-0.738437	-0.182101	-0.622877	0.183233
50466	-53.0000	-9.869078	0.621577	1.528624	0.081231	0.196021	0.191146	-0.738061	-0.183232	-0.622994	0.183222
50467	-53.0000	-9.903983	0.839003	1.357355	0.040014	0.455539	0.208594	-0.737831	-0.183873	-0.623112	0.183105
50468	-53.0000	-9.759563	0.877532	1.221585	-0.030778	0.541805	0.047175	-0.737636	-0.183990	-0.623362	0.182924
50469	-53.0000	-9.648161	1.033155	1.396033	0.217784	0.583582	-0.029266	-0.737580	-0.183476	-0.623683	0.182569
50470	-54.0000	-9.592449	1.029998	1.415190	0.244778	0.575531	-0.081933	-0.737852	-0.182003	-0.624053	0.181678
50471	-54.0000	-9.566353	0.761319	1.238432	-0.032307	0.441117	-0.146624	-0.738226	-0.179956	-0.624540	0.180523
50472	-54.0000	-9.540315	0.622775	1.327669	-0.014631	0.292515	-0.164767	-0.738526	-0.177886	-0.625014	0.179703
50473	-54.0000	-9.615352	0.786493	1.623795	0.314787	0.315639	-0.039688	-0.738820	-0.175771	-0.625462	0.179014
50474	-54.0000	-9.737634	0.864898	1.828284	0.516123	0.314644	0.114385	-0.739239	-0.173419	-0.625909	0.178017
50475	-55.0000	-9.843141	0.807060	1.879495	0.521399	0.268328	0.223615	-0.739784	-0.170606	-0.626511	0.176343
50476	-55.0000	-9.900507	0.443914	2.013631	0.463059	-0.089870	0.289257	-0.740432	-0.167446	-0.627259	0.173980
50477	-56.0000	-9.960638	-0.113489	1.995731	0.187901	-0.555820	0.329594	-0.741000	-0.164441	-0.628127	0.171271
50478	-56.0000	-9.997861	-0.374920	2.046357	0.118896	-0.802626	0.367048	-0.741336	-0.162283	-0.628911	0.168986
50479	-57.0000	-9.789918	-0.035162	2.323284	0.557654	-0.635795	0.213586	-0.741489	-0.161126	-0.629523	0.167131
50480	-58.0000	-9.574346	0.017208	2.516649	0.789161	-0.694429	0.030935	-0.741709	-0.160426	-0.629997	0.165034
50481	-58.0000	-9.470465	-0.251464	2.446779	0.624104	-0.925427	-0.091900	-0.741958	-0.160250	-0.630295	0.162932
50482	-59.0000	-9.913073	-0.240272	2.380787	0.497988	-0.894136	0.333610	-0.742216	-0.160938	-0.630230	0.161320
50483	-60.0000	-10.308881	0.090128	2.775205	0.914205	-0.791459	0.794883	-0.742578	-0.162810	-0.629555	0.160410
50484	-61.0000	-10.065683	0.094571	3.157066	1.257229	-1.007280	0.613166	-0.743090	-0.165820	-0.628199	0.160270
50485	-62.0000	-10.168040	0.547187	3.302677	1.514646	-0.710076	0.760732	-0.744470	-0.168906	-0.625795	0.160052
50486	-65.0000	-10.723169	1.272811	3.423295	1.762873	-0.142582	1.376420	-0.747303	-0.171124	-0.622202	0.158493
50487	-66.0000	-11.469185	1.652691	4.200297	2.348145	-0.168735	2.285727	-0.751310	-0.172588	-0.617602	0.155929
50488	-62.0000	-11.607935	1.039027	4.703980	2.306826	-0.962539	2.503953	-0.756368	-0.174297	-0.611443	0.153833
50489	-60.0000	-11.141130	0.739776	4.291926	1.684504	-1.063542	1.982185	-0.762567	-0.176137	-0.603583	0.152168
50490	-57.0000	-11.250780	0.724618	3.896899	1.047190	-0.896162	2.035714	-0.769751	-0.177750	-0.594420	0.150176
50491	-55.0000	-11.510102	0.999531	3.908713	0.810940	-0.639386	2.339858	-0.777845	-0.178896	-0.584043	0.147807
50492	-53.0000	-11.865836	1.677873	4.231020	0.942069	-0.145305	2.859926	-0.786579	-0.179314	-0.572825	0.144952
50493	-52.0000	-11.736889	1.771710	4.289487	0.694003	-0.050564	2.788754	-0.795932	-0.179051	-0.560703	0.141580
50494	-52.0000	-11.453933	1.739901	4.033151	0.155222	0.075330	2.452790	-0.806024	-0.178373	-0.547340	0.137579
50495	-52.0000	-10.819462	2.185865	3.594847	-0.215050	0.703256	1.772038	-0.816664	-0.176991	-0.532998	0.132844
50496	-53.0000	-10.253008	2.882440	3.761571	0.003762	1.305350	1.406170	-0.827482	-0.174399	-0.518346	0.127187
50497	-56.0000	-10.325530	3.102310	4.637965	0.335296	1.211836	1.855794	-0.838305	-0.170883	-0.503556	0.120313
50498	-60.0000	-10.746788	1.310587	5.118143	-0.592896	-0.537787	2.135041	-0.848936	-0.168278	-0.487778	0.114296
50499	-71.0000	-10.246831	1.422041	4.625119	-1.152942	-0.205875	1.457718	-0.859210	-0.168277	-0.470396	0.110314
50500	-63.0000	-9.334673	2.056075	4.565395	-0.935913	0.399914	0.730347	-0.868640	-0.169618	-0.452995	0.107192
50501	-60.0000	-9.245490	2.427311	4.906616	-0.928975	0.624239	0.872714	-0.877816	-0.170298	-0.435661	0.103140
50502	-59.0000	-9.673191	2.988382	5.273030	-1.187717	1.046072	1.491353	-0.887469	-0.169164	-0.417310	0.098155
50503	-60.0000	-9.678652	3.809315	5.275700	-1.431078	1.878854	1.607405	-0.897679	-0.164907	-0.398015	0.092531
50504	-64.0000	-8.973973	3.631397	5.434439	-1.416177	1.755442	1.056623	-0.908047	-0.157446	-0.378521	0.085925
50505	-72.0000	-8.251476	2.389193	6.210197	-1.225385	0.463269	0.705095	-0.918344	-0.147264	-0.358764	0.079027
50506	-65.0000	-7.079878	0.640535	6.069115	-1.324995	-0.994117	-0.614336	-0.928310	-0.134737	-0.338944	0.072133
50507	-60.0000	-7.249344	0.871453	6.025730	-1.820456	-0.557221	-0.540118	-0.937686	-0.122270	-0.318581	0.065582
50508	-57.0000	-7.049167	1.044040	6.458034	-1.776889	-0.322298	-0.367640	-0.946104	-0.110515	-0.298438	0.060063
50509	-55.0000	-6.414004	-0.123400	6.627003	-1.748126	-1.356585	-0.859259	-0.953013	-0.102226	-0.279484	0.056609
50510	-54.0000	-5.037956	-0.489074	6.221169	-1.185411	-1.580118	-2.040059	-0.958697	-0.097810	-0.261388	0.054853
50511	-54.0000	-4.074010	-0.358287	6.335858	-0.552913	-1.460390	-2.435356	-0.963443	-0.094877	-0.244690	0.053869
50512	-53.0000	-4.442332	0.186705	5.739427	-1.304841	-0.722382	-2.707662	-0.967543	-0.091154	-0.229627	0.053134
50513	-54.0000	-4.808408	1.957797	6.221760	-1.379641	1.008856	-1.891929	-0.970992	-0.086789	-0.216457	0.052807
50514	-54.0000	-3.973513	1.578001	5.719786	-1.070044	0.762299	-2.793704	-0.973849	-0.080816	-0.205862	0.052043
50515	-54.0000	-3.087889	0.210257	5.491587	-0.666377	-0.523998	-3.566336	-0.976004	-0.076001	-0.197365	0.051843
50516	-54.0000	-3.203280	0.880184	6.422145	-0.436506	0.042388	-2.595605	-0.977585	-0.073559	-0.190102	0.052710
