// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF0
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
50258	-49.0000	-8.812746	2.588398	1.380693	0.483038	-0.106259	-0.537670	0.257859	0.633465	0.055075	-0.727460
50259	-49.0000	-8.702282	3.142237	1.622836	0.527865	-0.716972	-0.461524	0.257355	0.633063	0.055121	-0.727985
50260	-49.0000	-8.996489	3.092275	1.802905	0.374490	-0.663671	-0.160293	0.257768	0.632791	0.055989	-0.728008
50261	-49.0000	-9.145126	2.396975	1.785760	0.093491	-0.019212	-0.191947	0.258732	0.632456	0.057216	-0.727862
50262	-49.0000	-9.116777	1.967284	1.717722	-0.038902	0.366593	-0.336375	0.259202	0.632362	0.057681	-0.727740
50263	-49.0000	-9.057497	2.170473	1.560209	0.189641	0.242911	-0.374018	0.259273	0.632353	0.057352	-0.727748
50264	-50.0000	-9.170471	2.430824	1.454970	0.406266	0.105939	-0.223783	0.259327	0.632401	0.056653	-0.727743
50265	-49.0000	-9.155789	2.587647	1.562094	0.375876	-0.065026	-0.178426	0.259627	0.632483	0.055787	-0.727631
50266	-49.0000	-9.079101	2.499534	1.610390	0.280015	-0.015249	-0.263215	0.260332	0.632536	0.054863	-0.727404
50267	-49.0000	-9.041978	2.310557	1.591524	0.200224	0.167006	-0.349024	0.261219	0.632466	0.053645	-0.727237
50268	-49.0000	-8.962189	2.114993	1.382907	0.284008	0.424353	-0.515073	0.261965	0.632393	0.052122	-0.727143
50269	-49.0000	-8.819487	2.101414	1.288221	0.343771	0.459534	-0.673247	0.262303	0.632493	0.050125	-0.727074
50270	-49.0000	-8.682403	2.141283	1.430967	0.212925	0.351512	-0.765704	0.262527	0.632802	0.048085	-0.726862
50271	-49.0000	-8.548782	2.192654	1.457684	0.187026	0.280845	-0.873990	0.262639	0.633247	0.045920	-0.726574
50272	-49.0000	-8.646602	2.336121	1.400257	0.289004	0.240143	-0.755060	0.262685	0.633704	0.043623	-0.726301
50273	-49.0000	-8.636666	2.367002	1.180450	0.479139	0.325180	-0.798656	0.262451	0.634232	0.041198	-0.726067
50274	-49.0000	-8.360822	2.398326	1.117989	0.513846	0.254076	-1.061884	0.261977	0.634837	0.039007	-0.725829
50275	-49.0000	-8.309272	2.621876	1.100450	0.603202	0.065065	-1.051347	0.261201	0.635713	0.037255	-0.725435
50276	-49.0000	-8.513782	3.089202	1.235497	0.668981	-0.316104	-0.701893	0.260631	0.636810	0.035998	-0.724740
50277	-49.0000	-8.897494	3.050073	1.517934	0.388083	-0.262873	-0.296770	0.260487	0.637912	0.035216	-0.723861
50278	-49.0000	-8.873048	2.616213	1.449327	0.235685	0.133312	-0.453054	0.260441	0.638791	0.034296	-0.723146
50279	-49.0000	-8.682119	2.298126	1.276252	0.219839	0.417911	-0.753640	0.259816	0.639964	0.032637	-0.722410
50280	-49.0000	-8.447322	2.432946	1.222347	0.280707	0.251872	-0.945431	0.258576	0.641544	0.030306	-0.721554
50281	-49.0000	-8.379792	3.015642	1.352203	0.359570	-0.317220	-0.817503	0.257227	0.643462	0.027962	-0.720423
50282	-49.0000	-8.557500	3.433352	1.554891	0.302801	-0.691848	-0.492504	0.256611	0.645453	0.026383	-0.718919
50283	-49.0000	-8.974442	3.457529	1.777456	0.070608	-0.652421	-0.054430	0.256944	0.647318	0.025511	-0.717153
50284	-50.0000	-9.277849	2.850836	1.486686	0.045875	0.091122	0.005935	0.257758	0.648978	0.024833	-0.715382
50285	-49.0000	-9.462756	2.438348	1.397684	-0.090758	0.553249	0.042676	0.257943	0.650991	0.023500	-0.713529
50286	-49.0000	-9.381490	2.642945	1.661370	-0.312356	0.261070	0.066157	0.257554	0.653249	0.021484	-0.711667
50287	-49.0000	-9.266749	2.850927	1.881970	-0.498054	-0.027654	0.051036	0.257154	0.655498	0.019443	-0.709800
50288	-49.0000	-9.481777	3.173278	1.881058	-0.433086	-0.221264	0.349758	0.256719	0.657630	0.017517	-0.708033
50289	-49.0000	-10.106847	3.694888	1.798163	-0.212458	-0.419080	1.087445	0.256546	0.659418	0.016071	-0.706466
50290	-49.0000	-10.662897	3.784453	1.764690	-0.200238	-0.285387	1.633354	0.256793	0.660714	0.015228	-0.705183
50291	-49.0000	-10.602450	3.219167	1.563576	-0.272550	0.265497	1.371002	0.257235	0.661597	0.014790	-0.704202
50292	-49.0000	-9.668478	2.708781	1.738676	-0.652258	0.331236	0.351207	0.257269	0.662415	0.013923	-0.703438
50293	-49.0000	-8.689429	2.604836	1.790223	-0.756977	0.074343	-0.597612	0.256805	0.663498	0.012649	-0.702611
50294	-49.0000	-8.352235	3.085348	1.951630	-0.748674	-0.509281	-0.742512	0.256761	0.664704	0.011658	-0.701503
50295	-49.0000	-8.285384	2.802961	1.522655	-0.487436	-0.124613	-0.948744	0.257485	0.665498	0.011402	-0.700488
50296	-49.0000	-8.542319	2.803299	0.941662	0.022951	0.180952	-0.774816	0.257725	0.666222	0.011129	-0.699716
50297	-49.0000	-8.852996	3.332109	0.714805	0.407882	-0.087502	-0.335590	0.257232	0.667026	0.010767	-0.699137
50298	-49.0000	-9.129690	3.514050	0.803372	0.371820	-0.190905	-0.006033	0.256709	0.667686	0.010916	-0.698696
50299	-50.0000	-9.239269	3.136124	0.827074	0.194081	0.151049	-0.023770	0.256215	0.668080	0.011459	-0.698492
50300	-50.0000	-9.430520	3.045884	0.667357	0.296298	0.333969	0.109919	0.255221	0.668639	0.011867	-0.698315
50301	-50.0000	-10.143980	3.922995	0.992872	0.295086	-0.327548	1.099762	0.254179	0.669603	0.012351	-0.697762
50302	-50.0000	-10.755521	4.253027	1.253478	0.143531	-0.525989	1.808128	0.254634	0.670336	0.013695	-0.696867
50303	-50.0000	-11.070849	3.385530	1.074540	-0.047468	0.387761	1.807446	0.256061	0.670847	0.014963	-0.695826
50304	-50.0000	-11.142011	2.679446	0.979171	-0.261021	1.063263	1.636497	0.256805	0.671856	0.014538	-0.694586
50305	-51.0000	-10.750790	2.774640	1.304091	-0.556046	0.745039	1.327969	0.256762	0.673303	0.012604	-0.693237
50306	-50.0000	-10.297470	3.051440	1.568703	-0.729856	0.279322	1.013161	0.256846	0.674695	0.010360	-0.691888
50307	-50.0000	-9.771824	3.030896	1.460581	-0.663853	0.186484	0.499075	0.256914	0.675930	0.008013	-0.690688
50308	-51.0000	-9.148504	2.989024	1.131404	-0.387696	0.154915	-0.131005	0.256687	0.677065	0.005709	-0.689683
50309	-51.0000	-8.647298	3.109263	0.998176	-0.232102	-0.055058	-0.572416	0.256182	0.678190	0.003645	-0.688779
50310	-51.0000	-8.237794	3.149340	1.103911	-0.326550	-0.258572	-0.934363	0.255708	0.679193	0.002237	-0.687971
50311	-51.0000	-7.815990	3.059869	1.156269	-0.407835	-0.341016	-1.356517	0.255436	0.679852	0.001455	-0.687424
50312	-51.0000	-7.424331	3.063699	0.957756	-0.212892	-0.406244	-1.737177	0.255372	0.680156	0.000888	-0.687148
50313	-51.0000	-7.346162	2.798594	0.307402	0.297701	0.032641	-1.951197	0.255211	0.680074	0.000144	-0.687289
50314	-51.0000	-7.567602	2.892098	-0.148586	0.747102	0.195301	-1.746797	0.254280	0.679689	-0.001187	-0.688014
50315	-51.0000	-7.415940	3.001341	-0.582242	1.212816	0.201271	-1.886039	0.252826	0.678735	-0.002887	-0.689485
50316	-51.0000	-6.908660	2.935759	-0.880050	1.517495	0.180139	-2.410833	0.250676	0.677447	-0.005010	-0.691522
50317	-50.0000	-6.287660	2.905162	-1.007270	1.680786	0.021601	-3.018304	0.247767	0.676030	-0.007572	-0.693929
50318	-50.0000	-5.533366	3.009711	-0.903999	1.672854	-0.387188	-3.685267	0.244082	0.674535	-0.010292	-0.696650
50319	-49.0000	-4.947675	3.247505	-0.635565	1.538625	-0.911987	-4.135493	0.239908	0.672788	-0.012655	-0.699743
50320	-49.0000	-5.186693	3.422592	-0.799599	1.770516	-0.960764	-3.879956	0.235645	0.670804	-0.014031	-0.703062
50321	-49.0000	-6.326812	3.970531	-0.774723	1.938608	-1.096798	-2.641050	0.231154	0.669191	-0.014657	-0.706071
50322	-49.0000	-7.287532	4.162442	0.188398	1.118145	-1.270661	-1.590503	0.227365	0.667648	-0.013822	-0.708773
50323	-50.0000	-6.960440	3.555497	0.541281	0.643208	-0.990213	-2.067522	0.224417	0.665466	-0.012096	-0.711791
50324	-51.0000	-6.781426	3.119512	0.735371	0.377496	-0.759536	-2.360168	0.221853	0.663419	-0.009769	-0.714535
50325	-51.0000	-8.379841	3.181956	0.955992	0.280430	-0.406370	-0.811799	0.219427	0.661491	-0.006500	-0.717104
50326	-50.0000	-10.931775	3.982486	0.758094	0.856781	-0.322484	1.810544	0.217314	0.660165	-0.002817	-0.718992
50327	-51.0000	-12.715148	4.194548	0.943916	0.873234	-0.096378	3.580864	0.215234	0.659185	0.000628	-0.720520
50328	-50.0000	-12.346277	3.484078	1.624808	0.064077	0.140115	3.117290	0.212501	0.657595	0.003546	-0.722773
50329	-50.0000	-11.115304	2.816073	1.441826	0.056551	0.340014	1.738897	0.208064	0.655729	0.005063	-0.725743
50330	-50.0000	-11.657081	3.139779	1.250527	0.441943	0.168201	2.315166	0.202354	0.654753	0.005625	-0.728231
50331	-50.0000	-12.342794	3.751801	1.078363	0.884644	-0.253547	3.099919	0.197313	0.654489	0.006871	-0.729839
50332	-50.0000	-11.231946	4.160741	1.453517	0.601653	-1.142756	2.183669	0.194836	0.655088	0.009490	-0.729938
50333	-51.0000	-10.736639	3.765789	2.165608	-0.236930	-1.184673	1.706275	0.196679	0.656643	0.014288	-0.727965
50334	-51.0000	-10.961936	2.092562	2.685778	-1.278979	0.206173	1.592460	0.201510	0.658569	0.020345	-0.724753
50335	-51.0000	-11.048079	0.568639	2.443312	-1.609428	1.634764	1.281887	0.206156	0.660444	0.026549	-0.721532
50336	-51.0000	-10.856472	0.963705	2.188843	-1.318125	1.240896	1.155665	0.208686	0.662590	0.031098	-0.718649
50337	-50.0000	-10.526112	1.819644	1.816762	-0.745406	0.448536	0.987940	0.209902	0.664574	0.033909	-0.716333
50338	-51.0000	-10.330460	2.252407	1.216338	-0.089156	0.175787	0.828371	0.210531	0.666384	0.035174	-0.714403
50339	-50.0000	-10.544272	2.061504	0.522716	0.446828	0.618883	0.916796	0.210327	0.668149	0.035464	-0.712799
50340	-49.0000	-10.573131	2.227434	0.779661	0.214981	0.368793	1.012189	0.208903	0.670167	0.034968	-0.711346
50341	-50.0000	-11.057859	2.377932	1.723191	-0.668757	0.007811	1.608891	0.207587	0.672543	0.034987	-0.709485
50342	-49.0000	-10.903335	2.498927	2.548263	-1.470014	-0.445459	1.556619	0.207243	0.674979	0.035278	-0.707255
50343	-49.0000	-10.918379	2.307565	2.497012	-1.565559	-0.265972	1.512004	0.208682	0.677535	0.035810	-0.704355
50344	-49.0000	-10.528971	2.108835	2.177204	-1.423114	-0.069419	1.050817	0.210887	0.680465	0.035690	-0.700871
50345	-50.0000	-10.349281	1.720790	2.238193	-1.714450	0.233952	0.774248	0.213804	0.683471	0.035382	-0.697067
50346	-50.0000	-10.037157	1.123385	2.188363	-1.969176	0.737226	0.305290	0.216769	0.686122	0.034803	-0.693569
50347	-48.0000	-9.662875	1.026418	2.044653	-1.942514	0.808743	-0.108192	0.219076	0.688463	0.033592	-0.690576
50348	-49.0000	-9.589630	1.104315	1.912303	-1.859942	0.798221	-0.182504	0.220735	0.690313	0.031955	-0.688275
50349	-49.0000	-9.528956	1.145662	1.634653	-1.634752	0.875866	-0.255185	0.221578	0.691445	0.030126	-0.686949
50350	-49.0000	-9.606160	1.380136	1.251089	-1.229676	0.849043	-0.142360	0.221149	0.692199	0.027940	-0.686421
50351	-49.0000	-9.863024	2.010541	1.141598	-0.938472	0.407193	0.265914	0.219920	0.692549	0.026017	-0.686538
50352	-50.0000	-9.800043	2.489718	1.209119	-0.834952	-0.058266	0.336251	0.218772	0.692428	0.025145	-0.687059
50353	-49.0000	-9.712268	2.811034	1.328453	-0.821783	-0.417789	0.343343	0.218158	0.692037	0.025486	-0.687635
50354	-49.0000	-9.933822	2.640724	1.360166	-0.901786	-0.230578	0.513873	0.218200	0.691363	0.026851	-0.688248
50355	-49.0000	-9.988620	2.361361	1.207755	-0.826608	0.069454	0.488718	0.218518	0.690251	0.028833	-0.689183
50356	-49.0000	-9.735649	2.393108	0.841625	-0.420643	0.082131	0.238895	0.218669	0.688992	0.030790	-0.690309
50357	-49.0000	-9.326733	2.601958	0.636155	-0.097252	-0.156710	-0.110693	0.218929	0.687822	0.032496	-0.691314
50358	-48.0000	-9.193807	2.657090	0.646646	-0.048103	-0.255772	-0.224333	0.219585	0.686791	0.034180	-0.692049
50359	-49.0000	-9.285273	2.427196	0.610483	-0.070903	-0.019720	-0.196306	0.220487	0.685784	0.035766	-0.692681
50360	-50.0000	-9.576659	2.087657	0.594541	-0.161407	0.361635	-0.001098	0.221024	0.684716	0.036859	-0.693508
50361	-49.0000	-10.018951	1.920272	0.161794	0.196725	0.776244	0.358430	0.220294	0.683632	0.036982	-0.694803
50362	-48.0000	-9.955128	2.459401	-0.002454	0.582858	0.323899	0.420028	0.218194	0.682711	0.036214	-0.696409
50363	-49.0000	-9.455230	3.129881	0.119414	0.756037	-0.468300	0.108038	0.215985	0.681960	0.035690	-0.697859
50364	-49.0000	-9.063443	3.450782	0.385998	0.653784	-0.971475	-0.177770	0.214866	0.681522	0.036289	-0.698601
50365	-49.0000	-9.213365	3.194963	0.600510	0.374530	-0.796576	-0.082341	0.215458	0.681264	0.038198	-0.698568
50366	-50.0000	-9.174740	2.567182	0.680566	0.084542	-0.280642	-0.265775	0.217230	0.681109	0.040652	-0.698033
50367	-49.0000	-9.199493	2.133692	0.571983	0.026382	0.148309	-0.352890	0.219096	0.681239	0.042669	-0.697202
50368	-49.0000	-9.217031	2.092863	0.480431	0.086167	0.222074	-0.351831	0.220607	0.681571	0.043831	-0.696328
50369	-49.0000	-9.390389	2.107767	0.331119	0.209386	0.312034	-0.190292	0.221576	0.682103	0.043942	-0.695492
50370	-55.0000	-9.351762	2.362930	0.304324	0.309194	0.094529	-0.167641	0.222022	0.682843	0.043145	-0.694672
50371	-49.0000	-9.392951	2.405792	0.659157	-0.027986	-0.052573	-0.094341	0.222580	0.683468	0.042579	-0.693914
50372	-49.0000	-9.118707	2.531738	0.641178	0.027958	-0.216417	-0.329862	0.223418	0.683816	0.042506	-0.693306
50373	-49.0000	-9.060668	2.442815	0.566858	0.055008	-0.115027	-0.412256	0.224526	0.683984	0.042916	-0.692757
50374	-49.0000	-8.969402	2.437125	0.538734	0.076699	-0.116693	-0.503526	0.225616	0.684013	0.043693	-0.692325
50375	-49.0000	-9.029359	2.489958	0.551657	0.079930	-0.152272	-0.431645	0.226687	0.684041	0.044814	-0.691876
50376	-49.0000	-9.278465	2.548845	0.563834	0.080125	-0.147356	-0.175453	0.227904	0.684000	0.046059	-0.691435
50377	-49.0000	-9.483032	2.426265	0.441721	0.136258	0.060731	-0.015365	0.229128	0.683949	0.047114	-0.691010
50378	-49.0000	-9.675018	2.372785	0.344257	0.194394	0.197370	0.151140	0.229995	0.683982	0.047660	-0.690651
50379	-49.0000	-9.679074	2.689570	0.514347	0.154795	-0.143869	0.244058	0.230566	0.684193	0.047788	-0.690243
50380	-49.0000	-9.917297	2.597491	0.724143	-0.093615	-0.077148	0.463955	0.231475	0.684394	0.048021	-0.689723
50381	-49.0000	-9.744115	2.477008	0.579971	-0.010883	0.050759	0.257913	0.232244	0.684631	0.047958	-0.689234
50382	-49.0000	-9.422226	2.681691	0.521081	0.124025	-0.179337	-0.004845	0.233009	0.685124	0.047800	-0.688496
50383	-49.0000	-9.377998	2.861874	0.583837	0.120111	-0.365106	0.002110	0.234257	0.685711	0.048118	-0.687466
50384	-49.0000	-9.527884	2.656783	0.600778	-0.004196	-0.144037	0.095854	0.235987	0.686226	0.049029	-0.686294
50385	-49.0000	-9.627341	2.565444	0.503089	0.023608	0.006884	0.163266	0.237734	0.686751	0.050173	-0.685083
50386	-49.0000	-9.686887	2.526559	0.525200	-0.036126	0.051527	0.211838	0.239591	0.687287	0.051490	-0.683800
50387	-49.0000	-9.653625	2.294016	0.603196	-0.219780	0.218506	0.123245	0.241492	0.687755	0.052844	-0.682556
50388	-49.0000	-9.621895	2.186192	0.679739	-0.350942	0.275805	0.067752	0.243069	0.688216	0.053922	-0.681446
50389	-49.0000	-9.567352	2.200294	0.674890	-0.354358	0.253133	0.017944	0.244383	0.688601	0.054859	-0.680512
50390	-50.0000	-9.419382	2.248153	0.625693	-0.294103	0.194776	-0.114956	0.245468	0.688950	0.055671	-0.679701
50391	-49.0000	-9.382316	2.361557	0.580611	-0.216404	0.106038	-0.123321	0.246484	0.689295	0.056415	-0.678923
50392	-49.0000	-9.424497	2.401021	0.530419	-0.169939	0.105613	-0.074754	0.247580	0.689581	0.057099	-0.678175
50393	-49.0000	-9.519014	2.176306	0.489231	-0.245512	0.346301	-0.045033	0.248532	0.689783	0.057544	-0.677584
50394	-49.0000	-9.558056	2.237617	0.440477	-0.188261	0.328410	0.006380	0.248948	0.690014	0.057534	-0.677196
50395	-49.0000	-9.532805	2.551708	0.493566	-0.110691	0.029644	0.067397	0.249124	0.690312	0.057484	-0.676832
50396	-50.0000	-9.538534	2.744849	0.572176	-0.109996	-0.169291	0.127355	0.249625	0.690608	0.057831	-0.676316
50397	-49.0000	-9.683693	2.650088	0.535735	-0.139290	-0.033964	0.240338	0.250430	0.690911	0.058416	-0.675659
50398	-49.0000	-9.686796	2.521092	0.428373	-0.109787	0.125745	0.204575	0.251123	0.691273	0.058811	-0.674996
50399	-49.0000	-9.605913	2.432738	0.403351	-0.131246	0.193916	0.101930	0.251474	0.691661	0.058815	-0.674468
50400	-49.0000	-9.336222	2.591349	0.372014	-0.024109	0.003113	-0.116404	0.251396	0.692008	0.058442	-0.674173
50401	-49.0000	-9.230401	2.811545	0.332701	0.104020	-0.195490	-0.160395	0.251257	0.692350	0.058002	-0.673912
50402	-49.0000	-9.268583	2.858719	0.380740	0.068625	-0.246067	-0.109152	0.251180	0.692618	0.057771	-0.673685
50403	-49.0000	-9.200706	2.866635	0.511374	-0.046265	-0.326780	-0.167836	0.251268	0.692798	0.057795	-0.673465
50404	-49.0000	-9.299439	2.785970	0.494856	-0.079797	-0.225222	-0.095230	0.251413	0.693005	0.057932	-0.673186
50405	-49.0000	-9.495338	2.860632	0.645146	-0.206703	-0.305927	0.118302	0.251537	0.693225	0.058097	-0.672899
50406	-49.0000	-9.728982	2.841784	0.650983	-0.246423	-0.233417	0.338047	0.251743	0.693393	0.058264	-0.672635
50407	-54.0000	-9.833641	2.729990	0.621520	-0.280971	-0.096134	0.407462	0.251932	0.693448	0.058219	-0.672511
50408	-49.0000	-9.632067	2.563478	0.634830	-0.349538	-0.005432	0.168742	0.251892	0.693552	0.057676	-0.672465
50409	-49.0000	-9.594874	2.513399	0.718772	-0.448331	-0.000540	0.121818	0.251717	0.693686	0.056834	-0.672465
50410	-49.0000	-9.404645	2.420255	0.686291	-0.445856	0.052765	-0.087751	0.251333	0.693772	0.055916	-0.672596
50411	-49.0000	-9.162204	2.613898	0.590277	-0.259610	-0.132567	-0.271099	0.250678	0.693984	0.055197	-0.672681
50412	-50.0000	-9.097094	2.999525	0.747658	-0.238057	-0.554247	-0.223662	0.250279	0.694218	0.055270	-0.672582
50413	-54.0000	-9.152736	3.022732	0.770742	-0.254573	-0.579459	-0.163701	0.250787	0.694237	0.056628	-0.672261
50414	-50.0000	-9.198165	2.714873	0.625494	-0.251480	-0.253078	-0.208486	0.251792	0.694018	0.058893	-0.671916
50415	-49.0000	-9.174418	2.573187	0.501348	-0.186854	-0.100914	-0.273429	0.252806	0.693671	0.061517	-0.671659
50416	-50.0000	-9.344169	2.524370	0.454144	-0.166324	-0.014959	-0.124332	0.253735	0.693199	0.064119	-0.671553
50417	-50.0000	-9.478570	2.427005	0.398260	-0.152081	0.108673	-0.022016	0.254466	0.692533	0.066415	-0.671740
50418	-51.0000	-9.517109	2.527869	0.347085	-0.041833	0.039292	0.040362	0.254950	0.691712	0.068263	-0.672217
50419	-51.0000	-9.510759	2.501582	0.317120	0.000828	0.063248	0.026466	0.255328	0.690769	0.069669	-0.672898
50420	-51.0000	-9.431687	2.376348	0.283251	0.010346	0.161748	-0.083472	0.255434	0.689766	0.070366	-0.673814
50421	-51.0000	-9.406048	2.304169	0.242525	0.044284	0.236726	-0.128489	0.255122	0.688822	0.070249	-0.674909
50422	-51.0000	-9.364611	2.476118	0.214942	0.174998	0.096516	-0.125928	0.254542	0.687953	0.069598	-0.676081
50423	-51.0000	-9.466637	2.542241	0.175191	0.255713	0.090882	-0.012830	0.254081	0.687125	0.068795	-0.677178
50424	-51.0000	-9.523580	2.446459	0.109933	0.289028	0.226312	0.013860	0.253593	0.686351	0.067893	-0.678236
50425	-51.0000	-9.387189	2.537066	0.168393	0.307142	0.097120	-0.092575	0.253026	0.685650	0.067043	-0.679240
50426	-51.0000	-9.304782	2.703937	0.195363	0.381031	-0.072226	-0.128784	0.252633	0.684995	0.066475	-0.680103
50427	-51.0000	-9.410740	2.726966	0.370667	0.244392	-0.137885	-0.011820	0.252561	0.684368	0.066373	-0.680770
50428	-51.0000	-9.521343	2.459267	0.326225	0.176727	0.145578	0.023874	0.252953	0.683606	0.066610	-0.681367
50429	-51.0000	-9.570170	2.167907	0.185118	0.188747	0.479032	-0.011815	0.253256	0.682909	0.066544	-0.681959
50430	-51.0000	-9.567212	2.025630	0.097112	0.218811	0.649979	-0.056982	0.253104	0.682431	0.065735	-0.682573
50431	-50.0000	-9.613045	2.064018	0.177280	0.171952	0.605642	0.000867	0.252535	0.682074	0.064341	-0.683272
50432	-50.0000	-9.466159	2.108251	0.337507	0.066722	0.471507	-0.120422	0.251661	0.681725	0.062847	-0.684082
50433	-50.0000	-9.280862	2.214936	0.339865	0.132117	0.339623	-0.272088	0.250715	0.681421	0.061499	-0.684854
50434	-50.0000	-9.295525	2.257438	0.325923	0.171945	0.318774	-0.248282	0.249934	0.681126	0.060483	-0.685523
50435	-51.0000	-9.429866	2.208488	0.220873	0.247760	0.444798	-0.138529	0.249195	0.680853	0.059670	-0.686134
50436	-50.0000	-9.526322	2.164430	0.138247	0.307854	0.543312	-0.062574	0.248141	0.680677	0.058869	-0.686760
50437	-50.0000	-9.574543	2.345022	0.190088	0.344943	0.372656	0.033594	0.246840	0.680570	0.058080	-0.687402
50438	-50.0000	-9.519381	2.484060	0.280555	0.332804	0.190931	0.021979	0.245427	0.680557	0.057418	-0.687976
50439	-51.0000	-9.481662	2.494057	0.424808	0.214085	0.101074	-0.002151	0.244293	0.680595	0.057133	-0.688366
50440	-51.0000	-9.527836	2.321895	0.445135	0.124666	0.242688	0.000291	0.243331	0.680722	0.057038	-0.688589
50441	-51.0000	-9.463768	2.343817	0.517325	0.071387	0.164332	-0.050931	0.242302	0.681022	0.056905	-0.688666
50442	-51.0000	-9.442366	2.440602	0.645851	-0.007247	0.006804	-0.038649	0.241323	0.681408	0.056920	-0.688626
50443	-51.0000	-9.378989	2.512968	0.610921	0.053719	-0.073697	-0.084104	0.240441	0.681740	0.057122	-0.688590
50444	-51.0000	-9.359454	2.579064	0.577975	0.109160	-0.138707	-0.088808	0.239706	0.682038	0.057448	-0.688523
50445	-51.0000	-9.407444	2.458768	0.594283	0.040635	-0.043194	-0.071271	0.238976	0.682255	0.057742	-0.688538
50446	-51.0000	-9.436109	2.522343	0.590106	0.069311	-0.104733	-0.028271	0.237994	0.682457	0.057798	-0.688673
50447	-51.0000	-9.348456	2.715427	0.633461	0.113925	-0.328939	-0.063470	0.236843	0.682668	0.057758	-0.688864
50448	-51.0000	-9.338991	2.969606	0.686002	0.170146	-0.592796	-0.008325	0.235674	0.682967	0.057800	-0.688965
50449	-51.0000	-9.479812	3.094187	0.760767	0.144304	-0.716693	0.161535	0.234742	0.683286	0.058135	-0.688939
50450	-51.0000	-9.476252	3.151411	0.760620	0.167024	-0.787429	0.170364	0.234111	0.683497	0.058901	-0.688879
50451	-51.0000	-9.308191	3.325256	0.742223	0.263435	-0.993982	0.045974	0.233970	0.683720	0.060210	-0.688593
50452	-51.0000	-9.252195	3.359689	0.775411	0.251260	-1.070625	-0.000323	0.234689	0.683918	0.062217	-0.687973
50453	-50.0000	-9.223613	3.111697	0.764976	0.159928	-0.871018	-0.088561	0.236262	0.684110	0.064737	-0.687011
50454	-51.0000	-9.259540	2.719026	0.758559	-0.003497	-0.526698	-0.146759	0.238374	0.684296	0.067315	-0.685847
50455	-50.0000	-9.229418	2.362546	0.688347	-0.096650	-0.197516	-0.263382	0.240604	0.684422	0.069489	-0.684724
50456	-51.0000	-9.170890	2.264795	0.549460	-0.018384	-0.064863	-0.350558	0.242547	0.684478	0.070961	-0.683832
50457	-50.0000	-9.271181	2.428376	0.419878	0.156310	-0.120332	-0.221588	0.244370	0.684476	0.072063	-0.683069
50458	-50.0000	-9.567799	2.468179	0.397523	0.170625	-0.063536	0.074655	0.246474	0.684326	0.073120	-0.682351
50459	-50.0000	-9.893736	2.170634	0.366335	0.043044	0.302722	0.318370	0.248899	0.683948	0.074054	-0.681748
50460	-50.0000	-10.250944	1.604177	0.403968	-0.266798	0.882933	0.529827	0.251056	0.683351	0.074500	-0.681507
50461	-50.0000	-10.274709	1.281199	0.240865	-0.263838	1.267435	0.463160	0.252010	0.682715	0.073645	-0.681886
50462	-50.0000	-10.011258	1.342376	0.182908	-0.158579	1.206441	0.216270	0.251564	0.682264	0.071355	-0.682744
50463	-50.0000	-9.611533	1.723486	0.282860	-0.043147	0.763493	-0.073738	0.250191	0.682005	0.068259	-0.683824
50464	-50.0000	-9.287846	2.135104	0.406621	0.052561	0.297493	-0.278707	0.248894	0.681862	0.065393	-0.684719
50465	-50.0000	-9.301938	2.148239	0.474740	-0.001359	0.279581	-0.258203	0.248107	0.681766	0.063393	-0.685288
50466	-50.0000	-9.385824	2.154148	0.542004	-0.063909	0.279279	-0.171851	0.247365	0.681836	0.062056	-0.685609
50467	-50.0000	-9.505619	2.217393	0.798406	-0.274696	0.147865	-0.024237	0.246513	0.681938	0.061411	-0.685872
50468	-50.0000	-9.311478	2.407161	0.793175	-0.175832	-0.072011	-0.164317	0.245404	0.681996	0.061396	-0.686214
50469	-50.0000	-9.182983	2.829808	0.743181	0.062229	-0.469454	-0.186525	0.244366	0.682061	0.062171	-0.686450
50470	-50.0000	-9.385333	2.960108	0.942978	-0.063765	-0.644300	0.052233	0.243895	0.682017	0.063959	-0.686496
50471	-50.0000	-9.514694	2.781567	1.137155	-0.307426	-0.571429	0.144143	0.244010	0.681752	0.066472	-0.686480
50472	-50.0000	-9.604631	2.654237	1.196465	-0.401018	-0.497004	0.203174	0.244235	0.681343	0.069108	-0.686546
50473	-50.0000	-9.586947	2.635124	1.198061	-0.387047	-0.516688	0.180905	0.244415	0.680783	0.071595	-0.686783
50474	-50.0000	-9.621256	2.698751	1.133087	-0.275452	-0.563645	0.224345	0.244521	0.680040	0.073885	-0.687238
50475	-50.0000	-9.707196	2.663826	1.206444	-0.326473	-0.570180	0.304094	0.244668	0.678930	0.076074	-0.688044
