// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF3
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
50274	-50.0000	9.310424	-0.100707	-2.117806	-0.586715	0.260361	-0.285505	0.437327	-0.522823	-0.597513	-0.422350
50275	-50.0000	9.209661	-0.155005	-2.043458	-0.631465	0.290619	-0.403417	0.437564	-0.523329	-0.596324	-0.423158
50276	-50.0000	9.122428	-0.226510	-2.114643	-0.682888	0.181440	-0.472321	0.437765	-0.523677	-0.595538	-0.423627
50277	-50.0000	9.144711	-0.145475	-2.251252	-0.588173	0.056686	-0.412375	0.437686	-0.524036	-0.595096	-0.423885
50278	-50.0000	9.118117	-0.147612	-2.505000	-0.568010	-0.193884	-0.374645	0.437293	-0.524516	-0.594818	-0.424087
50279	-51.0000	9.198607	-0.113586	-2.472175	-0.542754	-0.132794	-0.303392	0.436780	-0.525043	-0.594716	-0.424106
50280	-51.0000	9.328883	-0.072545	-2.422862	-0.516323	-0.039282	-0.187957	0.436272	-0.525373	-0.594900	-0.423962
50281	-50.0000	9.443052	-0.005679	-2.404568	-0.463714	0.022882	-0.079361	0.435810	-0.525437	-0.595260	-0.423852
50282	-51.0000	9.448136	-0.073938	-2.426734	-0.535866	0.002964	-0.072327	0.435917	-0.524957	-0.595847	-0.423512
50283	-50.0000	9.179696	-0.005494	-2.306326	-0.460974	0.060416	-0.359125	0.436299	-0.524326	-0.596507	-0.422972
50284	-50.0000	8.984272	-0.033961	-2.274074	-0.480306	0.047228	-0.557593	0.436164	-0.524094	-0.597302	-0.422276
50285	-50.0000	9.052916	-0.032274	-2.402213	-0.479079	-0.040883	-0.458773	0.435244	-0.524458	-0.598023	-0.421753
50286	-50.0000	9.104064	0.144195	-2.359360	-0.319455	0.055877	-0.412363	0.434131	-0.524900	-0.598902	-0.421101
50287	-51.0000	9.423557	0.318703	-2.431036	-0.175593	0.117874	-0.077695	0.432418	-0.525746	-0.599737	-0.420620
50288	-50.0000	9.784808	0.216747	-2.608125	-0.305151	0.062743	0.311277	0.430920	-0.526518	-0.600042	-0.420756
50289	-50.0000	9.607491	-0.022639	-2.244193	-0.569252	0.355498	0.030603	0.430448	-0.526613	-0.599870	-0.421366
50290	-54.0000	9.471929	-0.162088	-1.996974	-0.722058	0.546705	-0.173633	0.430089	-0.526788	-0.599926	-0.421434
50291	-50.0000	9.705241	-0.179874	-2.223000	-0.743105	0.399975	0.109691	0.429565	-0.527225	-0.600205	-0.421024
50292	-50.0000	9.596952	-0.038812	-2.626900	-0.564059	0.014165	0.121355	0.429458	-0.527344	-0.600919	-0.419965
50293	-49.0000	9.451119	0.216850	-2.755299	-0.285705	-0.101856	0.029583	0.429289	-0.527334	-0.602002	-0.418596
50294	-49.0000	9.172631	0.344103	-2.763656	-0.135363	-0.151936	-0.228746	0.429343	-0.527070	-0.602888	-0.417599
50295	-49.0000	8.973002	0.325838	-2.409979	-0.167541	0.144947	-0.518611	0.428972	-0.527031	-0.603425	-0.417252
50296	-49.0000	9.026662	0.155892	-2.230635	-0.361499	0.327347	-0.525987	0.428162	-0.527342	-0.603730	-0.417249
50297	-49.0000	9.258880	0.041973	-2.173053	-0.506535	0.451059	-0.326344	0.426948	-0.528013	-0.603946	-0.417333
50298	-50.0000	9.631671	0.006502	-2.268223	-0.573362	0.477835	0.054271	0.425869	-0.528616	-0.604172	-0.417345
50299	-50.0000	9.679304	-0.106681	-2.531510	-0.679058	0.242636	0.166734	0.425293	-0.528788	-0.604388	-0.417402
50300	-50.0000	9.533256	-0.079450	-2.678472	-0.633920	0.069537	0.069458	0.425689	-0.528164	-0.605066	-0.416806
50301	-50.0000	9.552659	0.084728	-2.806443	-0.458970	-0.029776	0.133420	0.426592	-0.527260	-0.606016	-0.415645
50302	-49.0000	9.274736	-0.093026	-2.859265	-0.600181	-0.173048	-0.126894	0.427571	-0.526487	-0.606735	-0.414568
50303	-50.0000	9.279515	-0.169395	-2.736261	-0.677457	-0.051646	-0.160559	0.427689	-0.526390	-0.607692	-0.413167
50304	-49.0000	9.781778	-0.195265	-3.076615	-0.707348	-0.214302	0.416708	0.427462	-0.526627	-0.608632	-0.411713
50305	-50.0000	9.917898	-0.088692	-3.246066	-0.588977	-0.305020	0.602185	0.427820	-0.526469	-0.609287	-0.410573
50306	-50.0000	9.336653	-0.035749	-2.744501	-0.528143	0.020666	-0.095317	0.428026	-0.526363	-0.609346	-0.410405
50307	-50.0000	9.175964	0.073091	-2.402681	-0.438297	0.314453	-0.342442	0.427614	-0.526614	-0.609304	-0.410576
50308	-50.0000	9.254371	0.111082	-2.313546	-0.418800	0.430245	-0.291778	0.427021	-0.527056	-0.609118	-0.410901
50309	-49.0000	9.259207	0.099041	-2.258996	-0.436680	0.487175	-0.303863	0.426993	-0.527209	-0.609171	-0.410658
50310	-50.0000	9.212144	0.169960	-2.280568	-0.356786	0.466669	-0.339125	0.427193	-0.527148	-0.609515	-0.410016
50311	-50.0000	9.180863	0.231242	-2.405072	-0.278942	0.352661	-0.329866	0.427261	-0.527097	-0.609837	-0.409531
50312	-50.0000	9.182455	0.243255	-2.615693	-0.248406	0.159924	-0.266420	0.427068	-0.527135	-0.610034	-0.409389
50313	-49.0000	9.307213	0.155844	-2.728925	-0.338101	0.081117	-0.118635	0.426936	-0.527054	-0.610120	-0.409502
50314	-49.0000	9.517627	0.057110	-2.524170	-0.472436	0.323603	0.017471	0.427407	-0.526515	-0.610448	-0.409217
50315	-49.0000	9.429395	-0.128855	-2.277197	-0.670776	0.508827	-0.147965	0.427921	-0.526010	-0.610726	-0.408915
50316	-49.0000	9.315621	-0.173638	-2.327244	-0.701096	0.422695	-0.244156	0.428082	-0.525669	-0.611163	-0.408531
50317	-49.0000	9.323281	-0.145496	-2.768250	-0.636601	0.009619	-0.106885	0.427900	-0.525493	-0.611349	-0.408669
50318	-50.0000	9.170846	-0.042493	-3.181030	-0.488786	-0.422990	-0.127270	0.428392	-0.524767	-0.611379	-0.409042
50319	-49.0000	9.084974	0.085759	-2.887595	-0.380943	-0.173714	-0.288667	0.429851	-0.523384	-0.611579	-0.408984
50320	-49.0000	9.114100	0.192050	-2.611491	-0.297667	0.085038	-0.334940	0.431366	-0.522152	-0.611616	-0.408909
50321	-49.0000	9.061908	0.344979	-2.635138	-0.130286	0.042007	-0.370106	0.432876	-0.521029	-0.611576	-0.408806
50322	-49.0000	9.010614	0.353085	-2.512837	-0.122605	0.121915	-0.453188	0.433909	-0.520350	-0.611151	-0.409210
50323	-49.0000	8.980883	0.165821	-2.431319	-0.309098	0.143536	-0.513286	0.434847	-0.519752	-0.610522	-0.409913
50324	-49.0000	9.036722	0.036133	-2.344484	-0.446924	0.201716	-0.489610	0.435611	-0.519297	-0.610003	-0.410451
50325	-50.0000	9.343315	-0.119883	-2.468209	-0.610032	0.133733	-0.168314	0.435729	-0.519364	-0.609731	-0.410645
50326	-50.0000	9.502540	-0.010243	-2.524642	-0.503269	0.132054	0.005737	0.436157	-0.519281	-0.609670	-0.410386
50327	-50.0000	9.347624	0.271621	-2.301196	-0.227509	0.338022	-0.190768	0.436592	-0.519133	-0.609837	-0.409863
50328	-49.0000	9.345781	0.077740	-2.187433	-0.425845	0.428060	-0.233024	0.436282	-0.519688	-0.609739	-0.409635
50329	-49.0000	9.579024	-0.399166	-2.413288	-0.890206	0.229070	0.030891	0.435708	-0.520385	-0.609703	-0.409415
50330	-49.0000	9.752697	-0.630969	-2.880241	-1.083806	-0.185796	0.316471	0.435469	-0.520617	-0.609864	-0.409134
50331	-49.0000	9.582395	-0.503563	-2.866207	-0.948473	-0.201216	0.154806	0.435441	-0.520355	-0.609892	-0.409455
50332	-50.0000	9.278544	-0.246580	-2.739210	-0.691778	-0.136579	-0.160836	0.435128	-0.520160	-0.609865	-0.410075
50333	-58.0000	9.199088	0.121314	-2.743941	-0.330193	-0.121165	-0.218761	0.434795	-0.520082	-0.609936	-0.410422
50334	-50.0000	9.193503	0.085099	-2.963232	-0.347508	-0.338290	-0.165238	0.434978	-0.519835	-0.610040	-0.410385
50335	-50.0000	9.059785	0.161852	-2.631173	-0.291549	-0.052231	-0.381822	0.435640	-0.519425	-0.610132	-0.410065
50336	-51.0000	9.003712	0.003922	-2.425770	-0.459805	0.106563	-0.499877	0.435757	-0.519518	-0.610033	-0.409971
50337	-51.0000	9.199450	-0.146824	-2.529421	-0.611572	0.044739	-0.290430	0.435621	-0.519683	-0.610135	-0.409756
50338	-51.0000	9.431337	-0.173787	-2.489188	-0.661315	0.150874	-0.080459	0.435251	-0.519926	-0.610369	-0.409491
50339	-51.0000	9.590226	-0.059959	-2.340393	-0.578773	0.360897	0.035573	0.434923	-0.520064	-0.610705	-0.409164
50340	-52.0000	9.351099	-0.023813	-1.919965	-0.569423	0.703721	-0.309508	0.435117	-0.519858	-0.610606	-0.409367
50341	-52.0000	8.957857	-0.236084	-1.445735	-0.799927	1.019028	-0.828769	0.435119	-0.519695	-0.610652	-0.409503
50342	-52.0000	9.323945	-0.234604	-1.894905	-0.785886	0.697179	-0.353408	0.434633	-0.519625	-0.611511	-0.408826
50343	-53.0000	9.739756	-0.111908	-3.215818	-0.564021	-0.418580	0.420763	0.434438	-0.519361	-0.612313	-0.408167
50344	-53.0000	9.890845	-0.048852	-3.680535	-0.465941	-0.806074	0.699719	0.434736	-0.518879	-0.612703	-0.407878
50345	-53.0000	9.654623	-0.065916	-3.392994	-0.491943	-0.610514	0.390926	0.435806	-0.517851	-0.612756	-0.407963
50346	-53.0000	9.177618	-0.003281	-2.851109	-0.447232	-0.237243	-0.215752	0.436678	-0.517008	-0.612597	-0.408338
50347	-53.0000	8.918655	0.152183	-2.398352	-0.322393	0.124919	-0.582406	0.437187	-0.516487	-0.612255	-0.408965
50348	-53.0000	8.623272	0.258532	-2.219033	-0.215410	0.216810	-0.909971	0.437154	-0.516393	-0.611931	-0.409604
50349	-53.0000	8.768555	0.190508	-2.513813	-0.266702	-0.036346	-0.692893	0.436670	-0.516645	-0.612015	-0.409676
50350	-53.0000	9.254920	0.215153	-2.496724	-0.289272	0.121377	-0.229627	0.436185	-0.516936	-0.612186	-0.409570
50351	-53.0000	9.348717	0.129025	-1.951369	-0.445343	0.663170	-0.295079	0.435910	-0.517099	-0.612221	-0.409605
50352	-53.0000	9.272626	-0.030400	-1.935397	-0.602290	0.646191	-0.381466	0.435129	-0.517628	-0.612316	-0.409625
50353	-53.0000	9.439774	-0.318470	-2.627012	-0.832756	0.010946	-0.044457	0.434295	-0.518125	-0.612676	-0.409344
50354	-53.0000	9.589727	-0.378509	-2.920787	-0.876889	-0.223587	0.178219	0.434363	-0.517847	-0.613177	-0.408872
50355	-53.0000	9.523296	-0.156872	-2.560150	-0.690666	0.131256	0.024888	0.434769	-0.517365	-0.613452	-0.408640
50356	-54.0000	9.211531	0.080624	-2.229421	-0.464984	0.388857	-0.354268	0.434886	-0.517204	-0.613469	-0.408694
50357	-54.0000	9.135293	0.126304	-2.560243	-0.378125	0.060270	-0.332299	0.434658	-0.517292	-0.613669	-0.408524
50358	-54.0000	9.292859	0.074279	-3.052660	-0.390838	-0.367118	-0.045705	0.434407	-0.517470	-0.613735	-0.408466
50359	-54.0000	9.339270	-0.032664	-2.931710	-0.514059	-0.251644	-0.040770	0.434526	-0.517444	-0.613642	-0.408512
50360	-54.0000	9.262897	0.084676	-2.510392	-0.435348	0.142941	-0.226211	0.434699	-0.517384	-0.613679	-0.408349
50361	-54.0000	9.327099	0.109291	-2.654009	-0.399309	0.028784	-0.122992	0.434423	-0.517719	-0.613557	-0.408402
50362	-55.0000	9.327725	0.034794	-2.859894	-0.449976	-0.175649	-0.068287	0.434376	-0.517929	-0.613289	-0.408588
50363	-55.0000	9.306397	-0.017325	-2.721748	-0.512558	-0.063544	-0.130205	0.434776	-0.517765	-0.612911	-0.408938
50364	-56.0000	9.159719	-0.196559	-2.511072	-0.697073	0.059065	-0.338769	0.435445	-0.517363	-0.612473	-0.409391
50365	-56.0000	9.296880	-0.310452	-2.426106	-0.827462	0.147839	-0.236269	0.436006	-0.516898	-0.612445	-0.409421
50366	-56.0000	9.501718	-0.127166	-2.326432	-0.671848	0.310770	-0.057528	0.436541	-0.516432	-0.612416	-0.409484
50367	-56.0000	9.327147	0.079572	-2.154483	-0.468696	0.443633	-0.261389	0.437214	-0.515903	-0.612381	-0.409484
50368	-57.0000	9.158975	0.180876	-2.144666	-0.351924	0.411674	-0.419829	0.437832	-0.515379	-0.612505	-0.409299
50369	-57.0000	9.119171	0.137706	-2.422238	-0.356975	0.126094	-0.383894	0.438137	-0.515101	-0.612712	-0.409013
50370	-58.0000	9.308211	0.163345	-2.654238	-0.318472	-0.043593	-0.137403	0.438399	-0.514930	-0.612739	-0.408906
50371	-58.0000	9.394588	0.166477	-2.538216	-0.333130	0.085014	-0.085903	0.438749	-0.514764	-0.612536	-0.409044
50372	-58.0000	9.365913	0.084023	-2.473365	-0.417666	0.120956	-0.135093	0.438843	-0.514812	-0.612218	-0.409358
50373	-58.0000	9.414577	-0.012660	-2.476351	-0.516542	0.111659	-0.092222	0.438855	-0.514901	-0.611877	-0.409744
50374	-59.0000	9.372698	-0.071893	-2.486917	-0.570463	0.075432	-0.132487	0.438942	-0.514917	-0.611515	-0.410170
50375	-59.0000	9.319181	-0.036426	-2.409338	-0.539563	0.130912	-0.203051	0.439115	-0.514852	-0.611135	-0.410632
50376	-66.0000	9.304099	-0.023631	-2.313453	-0.536847	0.210994	-0.242622	0.439151	-0.514869	-0.610769	-0.411117
50377	-59.0000	9.330657	-0.044542	-2.361871	-0.555401	0.160765	-0.205021	0.439131	-0.514950	-0.610365	-0.411637
50378	-59.0000	9.303528	-0.031915	-2.372312	-0.539613	0.138458	-0.227586	0.439226	-0.514973	-0.610089	-0.411917
50379	-59.0000	9.354485	0.035970	-2.288424	-0.484011	0.234806	-0.197326	0.439509	-0.514849	-0.609945	-0.411983
50380	-60.0000	9.290270	0.017336	-2.258615	-0.498191	0.238440	-0.267756	0.439713	-0.514764	-0.609763	-0.412140
50381	-60.0000	9.298632	-0.036026	-2.251952	-0.551335	0.234758	-0.263967	0.439796	-0.514758	-0.609564	-0.412353
50382	-60.0000	9.301099	-0.108504	-2.203468	-0.629080	0.268966	-0.278045	0.439735	-0.514792	-0.609434	-0.412567
50383	-60.0000	9.390471	-0.122849	-2.165081	-0.657173	0.326435	-0.203048	0.439477	-0.514920	-0.609387	-0.412753
50384	-60.0000	9.465519	-0.135778	-2.204055	-0.675005	0.308783	-0.121384	0.439302	-0.514935	-0.609491	-0.412768
50385	-60.0000	9.469126	-0.020349	-2.278617	-0.554946	0.253911	-0.092378	0.439393	-0.514728	-0.609652	-0.412690
50386	-61.0000	9.398083	0.036703	-2.254348	-0.496214	0.264515	-0.164309	0.439606	-0.514417	-0.609831	-0.412586
50387	-61.0000	9.368462	0.049222	-2.254758	-0.481824	0.255839	-0.192042	0.439817	-0.514122	-0.610014	-0.412459
50388	-61.0000	9.411706	-0.015400	-2.307033	-0.544337	0.206608	-0.139846	0.439975	-0.513845	-0.610197	-0.412366
50389	-62.0000	9.411038	-0.087731	-2.451983	-0.600492	0.056651	-0.105795	0.440176	-0.513520	-0.610443	-0.412191
50390	-62.0000	9.416249	-0.128790	-2.521379	-0.634771	-0.017185	-0.084561	0.440381	-0.513199	-0.610521	-0.412258
50391	-62.0000	9.304004	-0.119622	-2.407990	-0.630565	0.057195	-0.222258	0.440636	-0.512854	-0.610503	-0.412440
50392	-64.0000	9.272836	-0.064592	-2.344717	-0.581081	0.109014	-0.266074	0.441062	-0.512399	-0.610567	-0.412455
50393	-63.0000	9.266374	-0.033012	-2.338287	-0.549532	0.110314	-0.272236	0.441429	-0.511990	-0.610657	-0.412437
50394	-64.0000	9.359354	0.013086	-2.279904	-0.518026	0.190429	-0.195462	0.441773	-0.511612	-0.610804	-0.412320
50395	-65.0000	9.404133	0.050886	-2.271657	-0.484389	0.210705	-0.152372	0.442069	-0.511324	-0.610910	-0.412204
50396	-65.0000	9.393994	-0.033570	-2.414211	-0.549072	0.055739	-0.129089	0.442402	-0.510990	-0.610992	-0.412138
50397	-65.0000	9.380202	0.007597	-2.440450	-0.502896	0.027806	-0.133309	0.442737	-0.510642	-0.611106	-0.412042
50398	-67.0000	9.390100	-0.066683	-2.463586	-0.573572	-0.006182	-0.121524	0.443050	-0.510267	-0.611299	-0.411884
50399	-66.0000	9.426070	-0.008037	-2.558826	-0.506423	-0.085249	-0.058985	0.443447	-0.509827	-0.611423	-0.411818
50400	-68.0000	9.333092	0.049832	-2.501850	-0.447220	-0.054385	-0.160466	0.443936	-0.509326	-0.611430	-0.411900
50401	-71.0000	9.290907	0.135987	-2.408813	-0.368409	0.025717	-0.220741	0.444499	-0.508786	-0.611448	-0.411934
50402	-71.0000	9.360311	0.016307	-2.403743	-0.490956	0.020288	-0.161148	0.445047	-0.508333	-0.611404	-0.411966
50403	-73.0000	9.404418	-0.173497	-2.296358	-0.693082	0.096175	-0.155731	0.445651	-0.507778	-0.611423	-0.411969
50404	-76.0000	9.390861	-0.336082	-2.225429	-0.862274	0.126835	-0.195299	0.445998	-0.507149	-0.611601	-0.412105
50405	-83.0000	9.432785	-0.260304	-2.258777	-0.792254	0.107275	-0.142730	0.446290	-0.506351	-0.612039	-0.412119
50406	-76.0000	9.452100	-0.335863	-2.262441	-0.876157	0.088853	-0.127747	0.446631	-0.505358	-0.612599	-0.412137
50407	-68.0000	9.340767	-0.476956	-2.335258	-1.004498	-0.040081	-0.225185	0.447390	-0.503828	-0.613536	-0.411793
50408	-66.0000	9.286868	-0.603148	-2.533782	-1.106181	-0.274633	-0.235074	0.448185	-0.502007	-0.614836	-0.411214
50409	-64.0000	9.303590	-0.553045	-2.627336	-1.056125	-0.363699	-0.194068	0.449111	-0.499705	-0.616601	-0.410363
50410	-60.0000	9.208780	-0.564932	-2.581352	-1.076874	-0.358586	-0.299755	0.450459	-0.496840	-0.618636	-0.409299
50411	-59.0000	9.109913	-0.351805	-2.323358	-0.906788	-0.113938	-0.449087	0.452193	-0.493434	-0.621305	-0.407461
50412	-58.0000	9.143915	-0.007883	-2.298658	-0.587756	-0.031105	-0.402659	0.453994	-0.489816	-0.624135	-0.405494
50413	-56.0000	9.070071	0.287555	-2.467532	-0.272826	-0.159723	-0.413877	0.455914	-0.486013	-0.627162	-0.403238
50414	-55.0000	9.262889	0.436721	-2.575670	-0.137121	-0.186297	-0.191232	0.457662	-0.482530	-0.630201	-0.400696
50415	-54.0000	9.492853	0.643371	-2.554339	0.028482	-0.065217	0.038595	0.459450	-0.479324	-0.632698	-0.398556
50416	-54.0000	9.318022	0.740534	-2.371332	0.103664	0.083845	-0.170108	0.461289	-0.476471	-0.634418	-0.397118
50417	-53.0000	9.239897	0.673540	-2.144596	-0.001769	0.257279	-0.306771	0.462637	-0.474239	-0.635930	-0.395800
50418	-52.0000	9.386483	0.630845	-2.059050	-0.083540	0.356893	-0.189312	0.463601	-0.472484	-0.637088	-0.394907
50419	-51.0000	9.366168	0.596547	-2.140924	-0.101302	0.260350	-0.190500	0.464396	-0.471081	-0.637871	-0.394384
50420	-51.0000	9.394267	0.593551	-2.101518	-0.119910	0.296784	-0.173264	0.464903	-0.470161	-0.638391	-0.394045
50421	-51.0000	9.442824	0.505110	-2.065482	-0.221803	0.314466	-0.141070	0.465338	-0.469462	-0.638699	-0.393865
50422	-50.0000	9.427180	0.418940	-2.095795	-0.296360	0.254683	-0.154174	0.465910	-0.468781	-0.638946	-0.393598
50423	-50.0000	9.419283	0.364401	-2.098388	-0.344865	0.230177	-0.164527	0.466540	-0.468150	-0.639139	-0.393290
50424	-50.0000	9.397391	0.302033	-2.071860	-0.404755	0.227886	-0.196086	0.467045	-0.467719	-0.639179	-0.393139
50425	-50.0000	9.413179	0.349226	-2.172453	-0.334394	0.141843	-0.152588	0.467397	-0.467533	-0.639026	-0.393191
50426	-50.0000	9.466812	0.399504	-2.238062	-0.273450	0.097043	-0.081045	0.467711	-0.467461	-0.638717	-0.393405
50427	-50.0000	9.445022	0.400526	-2.201947	-0.273698	0.117473	-0.110692	0.468002	-0.467459	-0.638311	-0.393720
50428	-49.0000	9.374340	0.347553	-2.195446	-0.313761	0.085571	-0.183915	0.468222	-0.467476	-0.637931	-0.394054
50429	-50.0000	9.378100	0.237612	-2.130829	-0.432305	0.113400	-0.203010	0.468304	-0.467582	-0.637670	-0.394253
50430	-49.0000	9.504462	0.149311	-2.128585	-0.531283	0.116188	-0.086835	0.468306	-0.467821	-0.637227	-0.394683
50431	-49.0000	9.398281	0.154061	-2.089217	-0.519788	0.122222	-0.198577	0.468525	-0.467920	-0.636638	-0.395257
50432	-49.0000	9.351297	0.263399	-1.933832	-0.439631	0.275387	-0.273992	0.468698	-0.468068	-0.636138	-0.395680
50433	-49.0000	9.366749	0.247235	-1.952690	-0.449280	0.250315	-0.255199	0.468610	-0.468482	-0.635607	-0.396148
50434	-49.0000	9.422235	0.148598	-2.048334	-0.526545	0.143387	-0.184684	0.468545	-0.468916	-0.635061	-0.396586
50435	-49.0000	9.461644	0.104492	-2.017878	-0.575952	0.165101	-0.156266	0.468688	-0.469188	-0.634578	-0.396869
50436	-49.0000	9.468003	0.112206	-1.893638	-0.591356	0.281223	-0.178751	0.468767	-0.469480	-0.634152	-0.397111
50437	-50.0000	9.464705	0.177516	-1.926430	-0.516305	0.261335	-0.169637	0.468764	-0.469771	-0.633725	-0.397453
50438	-49.0000	9.440779	0.246781	-2.036456	-0.418981	0.164392	-0.162102	0.468743	-0.470095	-0.633262	-0.397832
50439	-49.0000	9.474009	0.271662	-1.954723	-0.413065	0.249721	-0.147358	0.468784	-0.470392	-0.632767	-0.398221
50440	-49.0000	9.442885	0.254244	-1.786354	-0.458339	0.391619	-0.217880	0.468972	-0.470578	-0.632268	-0.398570
50441	-49.0000	9.399348	0.191207	-1.764655	-0.514890	0.382266	-0.268733	0.468864	-0.470997	-0.631765	-0.399000
50442	-49.0000	9.429803	0.037371	-1.920271	-0.632350	0.202726	-0.212215	0.468557	-0.471489	-0.631327	-0.399473
50443	-49.0000	9.438225	-0.029298	-2.058807	-0.667950	0.055617	-0.175759	0.468385	-0.471854	-0.630897	-0.399922
50444	-49.0000	9.418666	0.033342	-2.048708	-0.605693	0.071576	-0.193041	0.468431	-0.472017	-0.630535	-0.400246
50445	-49.0000	9.422216	0.107737	-1.902702	-0.562936	0.224089	-0.218787	0.468425	-0.472190	-0.630258	-0.400487
50446	-49.0000	9.574666	0.052616	-1.874843	-0.639360	0.269174	-0.080740	0.468222	-0.472405	-0.630131	-0.400671
50447	-49.0000	9.740788	-0.069390	-2.033178	-0.746420	0.126118	0.109436	0.467987	-0.472425	-0.630115	-0.400946
50448	-49.0000	9.902842	-0.207461	-2.083712	-0.895691	0.077281	0.269124	0.467826	-0.472098	-0.630210	-0.401370
50449	-49.0000	9.876438	-0.193264	-1.944272	-0.917787	0.194971	0.211343	0.468168	-0.471150	-0.630336	-0.401887
50450	-49.0000	9.527029	0.094640	-1.763741	-0.644053	0.337619	-0.150639	0.469018	-0.469726	-0.630520	-0.402273
50451	-49.0000	9.230726	0.390996	-1.665200	-0.347996	0.415660	-0.440486	0.470079	-0.468181	-0.630885	-0.402264
50452	-49.0000	9.156281	0.552821	-1.467396	-0.228146	0.608838	-0.545887	0.471151	-0.466664	-0.631471	-0.401853
50453	-49.0000	9.067453	0.545171	-1.483907	-0.222585	0.562354	-0.628347	0.472159	-0.465349	-0.632142	-0.401139
50454	-49.0000	9.018515	0.400500	-1.860547	-0.271090	0.158227	-0.600895	0.472749	-0.464612	-0.632853	-0.400177
50455	-49.0000	9.122095	0.407768	-2.284745	-0.175821	-0.213182	-0.404043	0.473242	-0.464097	-0.633655	-0.398921
50456	-49.0000	9.256075	0.429134	-2.425179	-0.129614	-0.302927	-0.240227	0.473854	-0.463840	-0.634123	-0.397747
50457	-49.0000	9.458852	0.431368	-2.388106	-0.144715	-0.215984	-0.050957	0.474601	-0.463805	-0.634377	-0.396491
50458	-49.0000	9.740858	0.234518	-2.044332	-0.429468	0.124298	0.133099	0.475166	-0.464183	-0.634114	-0.395791
50459	-49.0000	9.710291	-0.114909	-1.931846	-0.771360	0.138400	0.057510	0.475623	-0.464686	-0.633604	-0.395468
50460	-49.0000	9.715171	-0.258245	-2.049282	-0.869378	-0.004344	0.081500	0.475511	-0.465457	-0.633143	-0.395435
50461	-49.0000	9.680765	-0.288397	-2.245923	-0.841402	-0.202179	0.091641	0.475358	-0.466146	-0.632488	-0.395856
50462	-49.0000	9.459956	-0.043531	-2.122508	-0.602091	-0.074966	-0.136450	0.475492	-0.466673	-0.631590	-0.396507
50463	-49.0000	9.332372	0.118972	-1.853044	-0.484181	0.185881	-0.311525	0.475594	-0.467289	-0.630736	-0.397017
50464	-49.0000	9.390928	0.264590	-1.855081	-0.340652	0.226629	-0.245375	0.475491	-0.468037	-0.629947	-0.397512
50465	-49.0000	9.537234	0.259964	-1.977441	-0.326727	0.135821	-0.075569	0.475350	-0.468678	-0.629256	-0.398020
50466	-49.0000	9.513875	0.089973	-1.970710	-0.485369	0.090781	-0.108988	0.475441	-0.468975	-0.628689	-0.398458
50467	-49.0000	9.443229	-0.178772	-1.944517	-0.740443	0.029935	-0.198192	0.475499	-0.469156	-0.628275	-0.398828
50468	-49.0000	9.283240	-0.294220	-2.203091	-0.776382	-0.281735	-0.302873	0.475626	-0.469074	-0.628080	-0.399080
50469	-49.0000	9.292064	-0.066456	-2.204747	-0.554717	-0.234091	-0.281410	0.476127	-0.468560	-0.628141	-0.398990
50470	-49.0000	9.196195	0.024220	-1.950583	-0.510141	-0.000707	-0.425722	0.477027	-0.467616	-0.628343	-0.398705
50471	-49.0000	9.159846	0.035908	-1.830043	-0.518937	0.101344	-0.486726	0.477840	-0.466551	-0.629053	-0.397860
50472	-49.0000	9.213043	-0.133897	-2.188028	-0.604272	-0.270853	-0.365621	0.478717	-0.465227	-0.630140	-0.396632
50473	-49.0000	9.379623	-0.140863	-2.253645	-0.611343	-0.298225	-0.189101	0.479661	-0.463568	-0.631755	-0.394863
50474	-49.0000	9.650946	-0.178603	-2.198631	-0.689361	-0.194420	0.061198	0.480539	-0.461925	-0.633437	-0.393021
50475	-50.0000	9.574813	0.110881	-2.301379	-0.375669	-0.221919	0.025773	0.481573	-0.460167	-0.635135	-0.391073
50476	-50.0000	9.700450	0.355495	-2.294023	-0.155361	-0.115436	0.159784	0.482248	-0.458861	-0.636417	-0.389689
50477	-50.0000	9.689693	0.338512	-2.025362	-0.237852	0.132518	0.088459	0.483296	-0.457465	-0.637274	-0.388629
50478	-50.0000	9.548701	0.501778	-1.631956	-0.165105	0.514750	-0.127620	0.484114	-0.456438	-0.637798	-0.387959
50479	-50.0000	9.520863	0.633946	-1.504107	-0.066659	0.664481	-0.176035	0.484492	-0.456071	-0.638078	-0.387457
50480	-50.0000	9.477142	0.737593	-1.619809	0.073407	0.580477	-0.187632	0.484823	-0.456070	-0.638237	-0.386783
50481	-50.0000	9.493140	0.646906	-1.862801	0.059861	0.336086	-0.122916	0.485224	-0.456330	-0.638111	-0.386181
