// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DFB
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
50304	-49.0000	-6.709134	-7.456757	6.059192	-1.078309	0.657631	1.837810	-0.001447	-0.379806	-0.330476	0.864020
50305	-49.0000	-6.755210	-6.712662	5.868503	-0.769307	0.188321	1.345476	-0.001018	-0.381452	-0.329602	0.863629
50306	-49.0000	-6.951339	-6.258143	5.611831	-0.369653	-0.056782	1.088606	-0.000126	-0.382623	-0.328601	0.863494
50307	-49.0000	-6.833369	-5.829485	5.396377	-0.211500	-0.226129	0.661224	0.001089	-0.383242	-0.327330	0.863701
50308	-49.0000	-6.619015	-5.429416	5.437576	-0.290473	-0.494625	0.312929	0.002388	-0.383723	-0.326149	0.863932
50309	-49.0000	-6.262134	-4.972920	5.407818	-0.410219	-0.733074	-0.195876	0.003520	-0.384247	-0.325077	0.864099
50310	-49.0000	-6.069412	-4.399089	5.247799	-0.302371	-1.032750	-0.725822	0.004444	-0.384830	-0.323930	0.864266
50311	-49.0000	-5.866859	-4.130432	4.815963	-0.096765	-0.938411	-1.222926	0.004909	-0.385341	-0.322984	0.864390
50312	-50.0000	-5.584395	-4.318872	4.248923	0.030081	-0.385603	-1.582144	0.004922	-0.386108	-0.321699	0.864527
50313	-49.0000	-5.639363	-4.351868	3.929482	0.258834	-0.173687	-1.683435	0.004684	-0.387538	-0.319909	0.864552
50314	-49.0000	-6.161362	-4.305869	3.695347	0.758724	-0.186319	-1.473152	0.004049	-0.390282	-0.317815	0.864093
50315	-50.0000	-6.504044	-4.067187	3.497354	1.130838	-0.320366	-1.464388	0.003052	-0.394344	-0.315016	0.863278
50316	-50.0000	-6.255546	-3.550604	3.415390	1.063809	-0.583052	-1.943058	0.001830	-0.399628	-0.311459	0.862141
50317	-50.0000	-5.839288	-2.923371	3.322782	0.907792	-0.884772	-2.596295	0.000353	-0.405921	-0.307303	0.860693
50318	-50.0000	-5.422099	-2.171713	3.311102	0.721852	-1.331858	-3.271837	-0.002292	-0.413317	-0.303009	0.858690
50319	-49.0000	-5.455930	-1.647004	3.211706	0.829309	-1.659767	-3.539693	-0.006722	-0.422277	-0.298476	0.855890
50320	-50.0000	-6.107953	-1.083042	3.270010	1.208118	-2.243944	-3.280061	-0.013102	-0.433117	-0.293857	0.851990
50321	-50.0000	-6.324251	-0.825018	2.888426	1.521892	-2.239291	-3.356231	-0.021399	-0.444672	-0.290318	0.847068
50322	-50.0000	-6.511150	-1.558565	2.996107	1.138090	-1.664368	-2.760670	-0.031624	-0.457409	-0.289269	0.840298
50323	-50.0000	-6.670018	-2.510335	3.195097	0.542449	-0.949738	-2.079782	-0.042317	-0.469679	-0.287455	0.833655
50324	-51.0000	-6.923695	-3.208539	3.507452	-0.047790	-0.508877	-1.430151	-0.053511	-0.481282	-0.285063	0.827190
50325	-50.0000	-8.073340	-3.237386	4.273413	-0.318122	-1.009667	-0.179811	-0.065203	-0.492953	-0.282189	0.820436
50326	-50.0000	-10.242925	-3.918430	4.613175	-0.108936	-0.877011	2.051373	-0.078015	-0.505579	-0.279167	0.812631
50327	-53.0000	-12.046522	-4.737112	5.045827	-0.359801	-0.549796	4.064177	-0.089613	-0.517256	-0.274559	0.805626
50328	-50.0000	-11.980652	-4.513683	4.739878	-0.460082	-0.356875	3.826298	-0.099146	-0.526458	-0.267647	0.800860
50329	-50.0000	-11.296695	-3.834781	3.694515	0.049172	-0.042974	2.675457	-0.106647	-0.535107	-0.257949	0.797339
50330	-51.0000	-11.456304	-3.070221	2.741736	0.921637	0.040940	2.325155	-0.112478	-0.544534	-0.246885	0.793649
50331	-50.0000	-11.147416	-2.906377	3.394376	0.054611	-0.203483	2.194789	-0.119174	-0.553552	-0.239596	0.788651
50332	-50.0000	-10.576611	-3.235363	5.346884	-2.175892	-0.755999	2.254150	-0.128018	-0.561042	-0.237853	0.782477
50333	-50.0000	-10.510016	-4.193682	5.752865	-3.237046	-0.104666	2.461198	-0.137495	-0.566647	-0.238952	0.776472
50334	-49.0000	-10.512157	-4.323775	4.621912	-2.593117	0.624656	2.164166	-0.145528	-0.570530	-0.239303	0.772043
50335	-49.0000	-10.321820	-3.401216	3.198286	-1.204062	0.668395	1.431805	-0.151695	-0.574122	-0.238294	0.768498
50336	-49.0000	-10.362275	-2.529571	2.211981	-0.092878	0.529828	1.067440	-0.157026	-0.577631	-0.236923	0.765214
50337	-49.0000	-10.356197	-2.266094	1.831672	0.221978	0.581053	0.927544	-0.161953	-0.580680	-0.235154	0.762420
50338	-49.0000	-10.372137	-1.963723	2.087119	0.062972	0.256935	0.944731	-0.166890	-0.583479	-0.233174	0.759823
50339	-49.0000	-10.366292	-1.764087	2.453383	-0.243937	-0.045792	0.982127	-0.171347	-0.586717	-0.231282	0.756910
50340	-49.0000	-10.293883	-1.685109	2.925859	-0.722145	-0.313538	0.992077	-0.175138	-0.590279	-0.228890	0.753993
50341	-49.0000	-10.501789	-2.118742	3.084467	-1.157245	0.009861	1.275583	-0.177269	-0.594315	-0.226081	0.751167
50342	-50.0000	-10.892555	-2.071871	3.887278	-1.808039	-0.432450	1.788790	-0.178585	-0.597552	-0.223713	0.748993
50343	-49.0000	-10.847618	-2.397032	3.513528	-1.784111	0.074890	1.701309	-0.180678	-0.600005	-0.222684	0.746834
50344	-50.0000	-10.490696	-2.860693	3.272673	-1.995711	0.607690	1.349571	-0.183268	-0.601857	-0.222844	0.744662
50345	-49.0000	-9.935479	-2.901473	3.032637	-2.003106	0.773900	0.756965	-0.185561	-0.603152	-0.223461	0.742859
50346	-50.0000	-9.720549	-2.286163	2.725904	-1.503152	0.435192	0.419480	-0.187067	-0.603831	-0.223592	0.741890
50347	-49.0000	-9.413911	-1.747517	1.915374	-0.634708	0.449903	-0.079297	-0.188036	-0.604228	-0.223263	0.741420
50348	-50.0000	-9.325207	-1.444469	1.535352	-0.191871	0.424116	-0.263522	-0.188415	-0.604622	-0.222478	0.741239
50349	-49.0000	-9.314251	-1.051779	1.819286	-0.219400	-0.046353	-0.266955	-0.188164	-0.605158	-0.221150	0.741263
50350	-49.0000	-9.533106	-0.800898	1.974219	-0.177495	-0.324112	-0.051412	-0.187513	-0.605920	-0.219490	0.741299
50351	-49.0000	-9.884650	-0.594191	2.342438	-0.310849	-0.682165	0.335435	-0.186521	-0.606702	-0.217679	0.741444
50352	-49.0000	-9.938264	-0.372018	2.753081	-0.526741	-1.079773	0.436388	-0.185622	-0.607128	-0.216181	0.741759
50353	-49.0000	-9.912181	-0.298534	2.774682	-0.514457	-1.141424	0.408457	-0.185435	-0.607174	-0.215420	0.741989
50354	-50.0000	-9.921947	-0.511283	2.578735	-0.465895	-0.845503	0.406137	-0.186098	-0.606887	-0.215353	0.742077
50355	-50.0000	-9.970827	-0.751993	2.381306	-0.421612	-0.526805	0.443931	-0.187161	-0.606496	-0.215798	0.742000
50356	-49.0000	-9.816808	-0.930731	2.153247	-0.356816	-0.247911	0.271145	-0.188455	-0.605865	-0.216491	0.741987
50357	-49.0000	-9.615749	-1.175340	2.116537	-0.490673	-0.021558	0.090976	-0.189642	-0.605108	-0.217263	0.742076
50358	-50.0000	-9.459621	-1.398151	2.219821	-0.714930	0.108369	-0.022694	-0.190626	-0.604212	-0.217921	0.742361
50359	-50.0000	-9.495676	-1.314579	2.056415	-0.514671	0.136720	-0.022835	-0.191352	-0.603378	-0.218270	0.742750
50360	-50.0000	-9.673406	-0.849775	1.837350	-0.033099	-0.114903	0.069542	-0.191607	-0.602847	-0.218129	0.743157
50361	-50.0000	-10.027943	-0.281647	2.044833	0.190151	-0.685095	0.400774	-0.191445	-0.602660	-0.217513	0.743531
50362	-50.0000	-9.987903	-0.238408	2.224643	0.064791	-0.812616	0.390231	-0.190973	-0.602555	-0.216672	0.743983
50363	-50.0000	-9.868158	-0.462389	2.458076	-0.265601	-0.751228	0.336283	-0.189948	-0.602468	-0.215710	0.744595
50364	-50.0000	-9.647001	-0.593123	2.768322	-0.623696	-0.812969	0.188817	-0.189052	-0.602122	-0.214976	0.745315
50365	-50.0000	-9.508513	-0.686458	2.667275	-0.609264	-0.678622	0.044578	-0.189491	-0.601661	-0.215313	0.745478
50366	-50.0000	-9.464604	-1.092466	2.242641	-0.485334	-0.105529	-0.037466	-0.190979	-0.600928	-0.216479	0.745352
50367	-50.0000	-9.269064	-1.380484	2.004922	-0.482470	0.260762	-0.245023	-0.192223	-0.600203	-0.217629	0.745281
50368	-50.0000	-9.334907	-1.354961	2.095130	-0.519171	0.189866	-0.165906	-0.192518	-0.599697	-0.218062	0.745486
50369	-50.0000	-9.450898	-1.200619	2.089001	-0.395148	0.068335	-0.067737	-0.192145	-0.599379	-0.217927	0.745877
50370	-51.0000	-9.453190	-1.039060	2.029359	-0.248548	-0.031738	-0.091681	-0.191579	-0.599226	-0.217611	0.746238
50371	-50.0000	-9.517236	-0.659857	2.169444	-0.133409	-0.423345	-0.039118	-0.191081	-0.599101	-0.217418	0.746522
50372	-50.0000	-9.294622	-0.165057	2.139296	0.121892	-0.822193	-0.309900	-0.191136	-0.598831	-0.217386	0.746734
50373	-51.0000	-9.190467	-0.157910	1.961516	0.250516	-0.728805	-0.445551	-0.191739	-0.598727	-0.217654	0.746585
50374	-50.0000	-9.284826	-0.574235	2.129571	-0.096933	-0.470083	-0.281558	-0.192645	-0.598672	-0.217902	0.746323
50375	-51.0000	-9.297858	-0.729859	2.301834	-0.323305	-0.429811	-0.221440	-0.193482	-0.598616	-0.217912	0.746148
50376	-51.0000	-9.457121	-0.706091	2.213917	-0.210766	-0.386699	-0.084216	-0.194356	-0.598595	-0.217861	0.745953
50377	-50.0000	-9.610699	-0.879877	2.140201	-0.221444	-0.186407	0.068425	-0.195239	-0.598595	-0.217718	0.745764
50378	-50.0000	-9.794997	-1.034169	2.225110	-0.345007	-0.089841	0.278669	-0.195899	-0.598757	-0.217430	0.745546
50379	-51.0000	-9.915226	-0.905053	2.490575	-0.471023	-0.331179	0.434373	-0.196364	-0.598927	-0.217003	0.745411
50380	-51.0000	-9.817277	-0.827143	2.431256	-0.408427	-0.354472	0.320507	-0.196759	-0.599148	-0.216486	0.745279
50381	-51.0000	-9.834955	-0.712667	2.457213	-0.371298	-0.453804	0.332673	-0.197149	-0.599408	-0.216170	0.745059
50382	-50.0000	-9.754270	-0.646536	2.519084	-0.409245	-0.539461	0.259605	-0.197839	-0.599517	-0.216209	0.744777
50383	-51.0000	-9.777329	-0.600717	2.594960	-0.445412	-0.613663	0.292552	-0.198787	-0.599406	-0.216516	0.744524
50384	-51.0000	-9.690084	-0.567752	2.483187	-0.357264	-0.575066	0.183709	-0.199873	-0.599213	-0.216871	0.744286
50385	-51.0000	-9.708274	-0.490287	2.285821	-0.155251	-0.520905	0.158296	-0.201034	-0.599134	-0.217354	0.743896
50386	-51.0000	-9.797933	-0.592978	2.339916	-0.244686	-0.461137	0.264703	-0.202381	-0.599095	-0.218224	0.743307
50387	-51.0000	-9.753968	-0.841025	2.355196	-0.412298	-0.268647	0.244747	-0.203804	-0.598937	-0.219245	0.742745
50388	-51.0000	-9.693393	-0.967020	2.260037	-0.425207	-0.115420	0.177840	-0.205011	-0.598800	-0.220190	0.742243
50389	-51.0000	-9.621369	-0.951786	2.159454	-0.354538	-0.074546	0.087243	-0.205991	-0.598627	-0.220908	0.741898
50390	-51.0000	-9.527942	-0.941592	2.223473	-0.420214	-0.123854	0.006690	-0.206727	-0.598475	-0.221408	0.741667
50391	-51.0000	-9.543667	-0.849865	2.271644	-0.403060	-0.225663	0.023513	-0.207357	-0.598272	-0.221878	0.741515
50392	-51.0000	-9.505427	-0.844352	2.123941	-0.288487	-0.146022	-0.041677	-0.207915	-0.597996	-0.222344	0.741442
50393	-51.0000	-9.541362	-0.874407	2.108145	-0.284173	-0.112197	-0.006918	-0.208291	-0.597843	-0.222816	0.741317
50394	-51.0000	-9.663401	-0.832240	2.127488	-0.250288	-0.156404	0.112686	-0.208409	-0.597814	-0.223209	0.741189
50395	-51.0000	-9.777159	-0.710632	2.343002	-0.327918	-0.381724	0.253804	-0.208430	-0.597827	-0.223612	0.741052
50396	-51.0000	-9.828267	-0.708126	2.543966	-0.473864	-0.505076	0.340557	-0.208608	-0.597684	-0.224125	0.740962
50397	-50.0000	-9.868905	-0.828420	2.410048	-0.424862	-0.332836	0.365653	-0.208809	-0.597376	-0.224653	0.740994
50398	-50.0000	-9.733427	-0.842867	2.259790	-0.333436	-0.242962	0.206616	-0.208872	-0.596986	-0.225106	0.741153
50399	-50.0000	-9.623489	-0.828517	2.220094	-0.306688	-0.240847	0.090581	-0.208664	-0.596708	-0.225486	0.741320
50400	-50.0000	-9.570107	-0.644210	2.260272	-0.233261	-0.421994	0.029989	-0.208216	-0.596481	-0.225706	0.741561
50401	-50.0000	-9.458718	-0.385258	2.199525	-0.049986	-0.607123	-0.113070	-0.207764	-0.596365	-0.225912	0.741718
50402	-50.0000	-9.464859	-0.313852	2.206978	-0.008522	-0.675990	-0.112390	-0.207542	-0.596306	-0.226229	0.741732
50403	-50.0000	-9.465410	-0.476202	2.355438	-0.217287	-0.638014	-0.070277	-0.207573	-0.596256	-0.226659	0.741632
50404	-50.0000	-9.511953	-0.582710	2.507880	-0.389281	-0.646239	0.012642	-0.207721	-0.596257	-0.227193	0.741427
50405	-50.0000	-9.699047	-0.651883	2.523132	-0.403406	-0.600062	0.204290	-0.207913	-0.596203	-0.227816	0.741225
50406	-50.0000	-9.868029	-0.912056	2.269326	-0.318560	-0.240459	0.346071	-0.208115	-0.595999	-0.228269	0.741193
50407	-50.0000	-9.909893	-1.224651	2.264523	-0.483961	0.013300	0.414699	-0.208158	-0.595776	-0.228508	0.741287
50408	-50.0000	-9.833601	-1.274041	2.529057	-0.730172	-0.108495	0.393884	-0.207951	-0.595570	-0.228716	0.741446
50409	-50.0000	-9.678149	-1.050783	2.724039	-0.776511	-0.414420	0.257882	-0.207238	-0.595380	-0.228786	0.741776
50410	-50.0000	-9.524527	-0.631251	2.711150	-0.541591	-0.759072	0.066376	-0.206027	-0.595135	-0.228781	0.742311
50411	-50.0000	-9.356959	-0.266664	2.775586	-0.401286	-1.110120	-0.120719	-0.204676	-0.594903	-0.229063	0.742784
50412	-50.0000	-9.373221	-0.046180	2.863787	-0.324610	-1.357089	-0.111472	-0.203947	-0.594470	-0.229975	0.743049
50413	-50.0000	-9.428278	-0.075402	2.745365	-0.218790	-1.281596	-0.078998	-0.204045	-0.593770	-0.231592	0.743080
50414	-50.0000	-9.401556	-0.400765	2.428728	-0.145497	-0.852883	-0.132814	-0.204797	-0.592921	-0.233701	0.742891
50415	-50.0000	-9.463191	-0.710799	2.162528	-0.087737	-0.463584	-0.091006	-0.205850	-0.592037	-0.236015	0.742573
50416	-50.0000	-9.472026	-0.929371	1.993413	-0.066175	-0.205086	-0.091050	-0.206870	-0.591069	-0.238142	0.742382
50417	-50.0000	-9.547521	-1.097723	1.874465	-0.041398	-0.012459	-0.021269	-0.207749	-0.590189	-0.240011	0.742234
50418	-50.0000	-9.652628	-1.328234	1.764186	-0.056650	0.228296	0.086526	-0.208661	-0.589353	-0.241596	0.742129
50419	-50.0000	-9.640789	-1.492593	1.775326	-0.154270	0.344468	0.095994	-0.209582	-0.588556	-0.242828	0.742099
50420	-50.0000	-9.498583	-1.573728	1.799917	-0.241919	0.387503	-0.028480	-0.210129	-0.587876	-0.243519	0.742257
50421	-51.0000	-9.434147	-1.492202	1.848918	-0.233349	0.292294	-0.091144	-0.210050	-0.587405	-0.243550	0.742642
50422	-51.0000	-9.528890	-1.238120	2.024379	-0.182763	-0.009807	0.005524	-0.209653	-0.587031	-0.243185	0.743170
50423	-50.0000	-9.596778	-1.091369	2.123352	-0.144755	-0.179641	0.073901	-0.209326	-0.586709	-0.242837	0.743630
50424	-51.0000	-9.695959	-0.917820	2.176332	-0.049571	-0.343310	0.160783	-0.209038	-0.586395	-0.242683	0.744009
50425	-51.0000	-9.617856	-0.798917	2.173630	0.016479	-0.435730	0.070427	-0.208863	-0.585980	-0.242625	0.744404
50426	-51.0000	-9.498944	-0.805962	2.132683	0.027284	-0.405715	-0.052436	-0.208846	-0.585579	-0.242630	0.744722
50427	-51.0000	-9.626274	-1.039924	2.197621	-0.124503	-0.251878	0.111887	-0.209158	-0.585119	-0.242682	0.744979
50428	-51.0000	-9.657132	-1.329014	2.145363	-0.241805	0.017897	0.165802	-0.209720	-0.584587	-0.242674	0.745241
50429	-51.0000	-9.597281	-1.509681	2.012018	-0.253278	0.249940	0.102378	-0.209999	-0.584160	-0.242515	0.745550
50430	-51.0000	-9.590579	-1.574040	2.007177	-0.281815	0.310604	0.102436	-0.209776	-0.583910	-0.242198	0.745911
50431	-51.0000	-9.590032	-1.544473	2.069947	-0.304197	0.253637	0.111118	-0.209038	-0.583809	-0.241559	0.746405
50432	-51.0000	-9.596309	-1.335089	2.059741	-0.160294	0.099255	0.090776	-0.207869	-0.583745	-0.240482	0.747128
50433	-51.0000	-9.460241	-0.989755	2.079789	0.008033	-0.185123	-0.077856	-0.206718	-0.583670	-0.239377	0.747861
50434	-51.0000	-9.405495	-0.881719	2.151572	0.012404	-0.310762	-0.129026	-0.205768	-0.583609	-0.238551	0.748435
50435	-51.0000	-9.497598	-0.965651	2.219491	-0.060907	-0.278815	-0.015670	-0.204897	-0.583582	-0.237924	0.748894
50436	-51.0000	-9.612423	-1.044775	2.216611	-0.072859	-0.210299	0.104674	-0.203864	-0.583720	-0.237309	0.749263
50437	-51.0000	-9.667749	-1.064211	2.208745	-0.061941	-0.191027	0.159080	-0.202751	-0.583962	-0.236728	0.749560
50438	-51.0000	-9.678054	-1.036406	2.320652	-0.128520	-0.283450	0.188684	-0.201725	-0.584206	-0.236227	0.749805
50439	-51.0000	-9.594866	-1.096252	2.381526	-0.228813	-0.278507	0.127381	-0.200742	-0.584428	-0.235894	0.750001
50440	-50.0000	-9.588847	-1.159523	2.547856	-0.395166	-0.333775	0.163007	-0.199712	-0.584681	-0.235758	0.750121
50441	-51.0000	-9.641701	-1.188999	2.520403	-0.376173	-0.303528	0.212027	-0.198554	-0.584912	-0.235707	0.750264
50442	-51.0000	-9.593209	-1.117171	2.443230	-0.282090	-0.329289	0.140156	-0.197484	-0.585038	-0.235719	0.750445
50443	-51.0000	-9.492088	-1.015349	2.371795	-0.186467	-0.382627	0.014566	-0.196650	-0.585053	-0.235809	0.750623
50444	-51.0000	-9.447378	-0.918770	2.273021	-0.060436	-0.414295	-0.061359	-0.195957	-0.585174	-0.236016	0.750646
50445	-51.0000	-9.472767	-1.009162	2.282027	-0.111866	-0.357580	-0.023971	-0.195326	-0.585342	-0.236292	0.750592
50446	-51.0000	-9.585709	-1.001327	2.367726	-0.148252	-0.424948	0.101546	-0.194472	-0.585667	-0.236419	0.750520
50447	-51.0000	-9.602678	-0.845107	2.544668	-0.195367	-0.667627	0.133018	-0.193527	-0.585977	-0.236440	0.750516
50448	-51.0000	-9.647728	-0.705950	2.736301	-0.257272	-0.903260	0.196423	-0.192710	-0.586247	-0.236450	0.750513
50449	-51.0000	-9.699146	-0.569605	2.772969	-0.197512	-1.044904	0.235019	-0.192098	-0.586449	-0.236571	0.750474
50450	-51.0000	-9.661212	-0.347549	2.761018	-0.072048	-1.229320	0.165619	-0.191753	-0.586608	-0.236967	0.750312
50451	-51.0000	-9.608154	-0.272214	2.726583	-0.016718	-1.284285	0.095657	-0.191989	-0.586742	-0.237994	0.749822
50452	-50.0000	-9.556291	-0.491346	2.766284	-0.187414	-1.146486	0.080081	-0.193197	-0.586645	-0.239813	0.749008
50453	-50.0000	-9.473137	-0.931106	2.634669	-0.358321	-0.732083	0.030299	-0.195100	-0.586343	-0.242169	0.747992
50454	-50.0000	-9.401832	-1.265808	2.284171	-0.298481	-0.274057	-0.063332	-0.197263	-0.585897	-0.244796	0.746918
50455	-50.0000	-9.307601	-1.425106	1.958541	-0.164396	0.031735	-0.196545	-0.199411	-0.585324	-0.247185	0.746010
50456	-54.0000	-9.321944	-1.506549	1.702907	-0.013902	0.242447	-0.220542	-0.201329	-0.584702	-0.248955	0.745394
50457	-50.0000	-9.447914	-1.500662	1.607656	0.090130	0.295897	-0.117125	-0.203184	-0.584150	-0.250255	0.744887
50458	-49.0000	-9.669309	-1.606786	1.735477	-0.022458	0.308844	0.136849	-0.205259	-0.583520	-0.251361	0.744439
50459	-50.0000	-9.886275	-1.758392	1.739560	-0.069269	0.438571	0.368633	-0.207357	-0.582868	-0.252215	0.744080
50460	-49.0000	-10.043275	-1.869095	1.598969	0.004451	0.629908	0.508203	-0.209033	-0.582314	-0.252491	0.743951
50461	-49.0000	-9.951477	-1.942769	1.480242	0.025958	0.778637	0.404473	-0.209977	-0.582038	-0.252034	0.744057
50462	-50.0000	-9.789928	-2.049188	1.645933	-0.203368	0.774771	0.292227	-0.209933	-0.582094	-0.250925	0.744400
50463	-49.0000	-9.636626	-1.926576	2.221405	-0.599521	0.335834	0.239112	-0.209050	-0.582235	-0.249426	0.745042
50464	-49.0000	-9.410310	-1.500971	2.594038	-0.673058	-0.217351	0.037978	-0.207730	-0.582318	-0.247775	0.745896
50465	-50.0000	-9.399371	-0.932203	2.713517	-0.418182	-0.726201	-0.020951	-0.206388	-0.582356	-0.246342	0.746714
50466	-50.0000	-9.419349	-0.568113	2.695610	-0.175985	-0.996409	-0.051059	-0.205340	-0.582341	-0.245599	0.747259
50467	-50.0000	-9.525814	-0.442691	2.751738	-0.113716	-1.129838	0.047318	-0.204574	-0.582322	-0.245513	0.747512
50468	-50.0000	-9.513420	-0.232177	2.856643	-0.065885	-1.369400	0.028037	-0.204013	-0.582175	-0.245900	0.747652
50469	-49.0000	-9.457101	-0.209372	2.720052	0.047078	-1.318565	-0.058795	-0.203669	-0.581977	-0.246725	0.747629
50470	-49.0000	-9.517304	-0.584356	2.677129	-0.118313	-1.011653	0.038713	-0.203553	-0.581598	-0.248060	0.747513
50471	-49.0000	-9.774996	-0.914821	2.823590	-0.350404	-0.857701	0.360886	-0.203636	-0.580931	-0.249842	0.747416
50472	-49.0000	-9.745022	-1.039762	2.635458	-0.267810	-0.668939	0.310203	-0.203857	-0.580010	-0.251848	0.747398
50473	-50.0000	-9.698321	-1.037880	2.501925	-0.152245	-0.613267	0.236933	-0.203982	-0.579013	-0.253811	0.747473
50474	-49.0000	-9.645863	-1.115936	2.298107	-0.030997	-0.448414	0.155620	-0.203973	-0.577928	-0.255514	0.747734
50475	-50.0000	-9.723633	-1.172771	2.112482	0.122944	-0.303434	0.201290	-0.203904	-0.576765	-0.256711	0.748241
50476	-50.0000	-9.855286	-1.127412	1.993625	0.302977	-0.270109	0.297082	-0.204019	-0.575490	-0.257496	0.748921
50477	-50.0000	-9.884830	-1.346997	2.050761	0.163811	-0.131432	0.369931	-0.204769	-0.574088	-0.258303	0.749515
50478	-50.0000	-9.983781	-1.876839	2.477920	-0.424856	0.021220	0.635158	-0.206078	-0.572461	-0.259545	0.749971
50479	-51.0000	-9.775434	-2.323578	2.876789	-1.016431	0.119587	0.588586	-0.207512	-0.570410	-0.260947	0.750652
50480	-51.0000	-9.508076	-2.411165	2.616101	-0.902159	0.359377	0.292655	-0.208195	-0.568075	-0.261255	0.752125
50481	-52.0000	-9.253618	-2.115152	2.075905	-0.339034	0.489011	-0.114317	-0.207860	-0.566162	-0.260508	0.753917
50482	-52.0000	-9.681835	-2.233240	1.983007	-0.178364	0.672271	0.295409	-0.207580	-0.564293	-0.259719	0.755665
50483	-52.0000	-10.093824	-3.172044	2.739954	-1.147776	0.956701	1.014203	-0.207862	-0.562007	-0.259813	0.757257
50484	-52.0000	-10.219960	-4.268629	3.448545	-2.236979	1.382351	1.485351	-0.207637	-0.558933	-0.260259	0.759438
50485	-52.0000	-10.290904	-4.538569	3.572471	-2.368275	1.538717	1.645326	-0.205549	-0.555161	-0.259624	0.762982
50486	-52.0000	-10.245684	-4.498262	3.343451	-2.041914	1.688658	1.561123	-0.201449	-0.550770	-0.257770	0.767871
50487	-52.0000	-10.103202	-4.679556	3.779224	-2.333179	1.608379	1.598762	-0.195967	-0.545708	-0.255332	0.773696
50488	-51.0000	-9.826225	-4.878594	4.354280	-2.750855	1.470792	1.570618	-0.189046	-0.539934	-0.252300	0.780434
50489	-50.0000	-9.697341	-4.323822	4.232116	-2.141592	1.171622	1.353300	-0.180068	-0.533519	-0.248013	0.788304
50490	-50.0000	-9.732551	-3.338633	4.060395	-1.192448	0.542924	1.170609	-0.169862	-0.526490	-0.243353	0.796702
50491	-49.0000	-9.909144	-3.025799	4.374819	-0.917746	0.160065	1.394932	-0.159898	-0.518405	-0.239660	0.805141
50492	-49.0000	-9.753419	-3.661788	4.893587	-1.386839	0.451422	1.604329	-0.150163	-0.508682	-0.236106	0.814216
50493	-50.0000	-9.798770	-4.479089	4.945447	-1.442097	1.183228	1.893830	-0.139490	-0.497854	-0.231434	0.824089
50494	-50.0000	-10.294580	-4.551028	5.210329	-1.032755	1.198091	2.488502	-0.127481	-0.486469	-0.225245	0.834483
50495	-50.0000	-10.492463	-4.072675	5.683515	-0.639922	0.655469	2.762024	-0.114241	-0.474398	-0.217467	0.845342
50496	-50.0000	-10.415607	-2.857622	6.298699	-0.201371	-0.588405	2.674094	-0.100637	-0.460928	-0.209394	0.856488
50497	-50.0000	-9.851654	-2.435298	6.021211	0.300484	-0.722145	1.960637	-0.087616	-0.445862	-0.201770	0.867652
50498	-51.0000	-9.903742	-3.365527	6.528448	0.128704	-0.007961	2.515829	-0.075594	-0.429576	-0.195164	0.878442
50499	-54.0000	-9.550116	-4.166511	7.258526	-0.327936	0.540934	2.868944	-0.063682	-0.412424	-0.188203	0.889062
50500	-50.0000	-8.770001	-2.887059	6.670071	0.450327	-0.263947	1.564682	-0.050760	-0.394848	-0.180130	0.899484
50501	-50.0000	-8.444793	-1.345205	6.125182	1.427924	-1.402459	0.513031	-0.037983	-0.376556	-0.172897	0.909323
50502	-49.0000	-8.540034	-2.381338	5.919856	1.877285	-0.320954	0.675440	-0.026423	-0.357058	-0.166701	0.918707
50503	-49.0000	-8.117057	-4.489089	6.339974	1.446636	1.627498	1.208458	-0.014502	-0.337209	-0.157710	0.928013
50504	-50.0000	-7.582183	-4.047147	7.302872	1.035282	1.105869	1.362243	-0.001579	-0.318347	-0.143991	0.936973
50505	-53.0000	-6.890876	-0.698071	7.648412	1.052328	-1.931889	0.267736	0.011733	-0.300391	-0.127961	0.945121
50506	-56.0000	-6.112621	2.452002	6.808776	1.383667	-4.532799	-1.610948	0.022892	-0.281272	-0.115134	0.952421
50507	-60.0000	-5.810674	1.714218	6.330889	1.635109	-3.595078	-1.991063	0.030190	-0.262412	-0.108224	0.958393
50508	-69.0000	-6.276809	-2.012612	6.145891	2.436508	0.074408	-1.136968	0.035395	-0.244218	-0.101919	0.963700
50509	-66.0000	-5.557434	-4.480413	7.609767	1.512622	2.404770	0.226310	0.040876	-0.227584	-0.091940	0.968546
50510	-58.0000	-4.292349	-0.669828	8.309914	0.280349	-1.103458	-0.505727	0.047310	-0.211950	-0.077658	0.973041
50511	-56.0000	-2.924623	3.202029	6.990790	-0.383645	-4.387982	-2.864939	0.052362	-0.196444	-0.067081	0.976815
